country,sector,year,n_facilities,mean_emissions,std_emissions,cv,p10,p25,p50,p75,p90,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,gini,min,max
DK,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2007,5,6863.2,1315.3641929138867,0.1916546498592328,5214.2,5834.0,7608.0,7912.0,8061.4,1.5460473322849142,1.05959516298633,1.459092478232519,-0.10255274507518353,4801.0,8161.0
DK,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2008,5,5360.2,1264.0508534074095,0.23582158378556947,3906.8,5297.0,5708.0,6369.0,6415.8,1.6422135763284529,1.124001401541696,1.4610422852462372,-0.1194880788030297,2980.0,6447.0
DK,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2009,3,3172.0,557.2725245933686,0.17568490687054497,2610.4,2945.5,3504.0,3564.5,3600.8,1.3794054551026662,1.0276255707762558,1.3423230156297885,-0.08673111951800472,2387.0,3625.0
DK,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",2010,2,1433.5,437.5,0.30519707010812697,1083.5,1214.75,1433.5,1652.25,1783.5,1.6460544531610521,1.2441576560865015,1.323027226580526,-0.1525985350540635,996.0,1871.0
DK,Manufacture of ceramics,2005,20,14651.8,17161.893122846323,1.1713163654190148,4711.1,5193.0,8698.0,14385.25,24403.90000000006,5.180085330389942,2.805690963439878,1.8462779393347624,-0.47909335371763195,3360.0,65442.0
DK,Manufacture of ceramics,2006,20,16647.05,22047.272442356672,1.3243951596443018,5101.7,5783.0,9615.5,15942.25,22910.00000000006,4.490659976086414,2.3826114086631023,1.8847639022286689,-0.5034950636899631,4778.0,98042.0
DK,Manufacture of ceramics,2007,20,18161.9,25753.440105935362,1.4179926167380814,5336.7,5793.25,10210.0,16847.25,24885.700000000055,4.6631251522476544,2.4373849167482913,1.9131673131335845,-0.5273834235404886,3849.0,117118.0
DK,Manufacture of ceramics,2008,20,12279.95,14304.924052489758,1.164900838561212,4163.1,5176.5,7481.0,11978.0,18179.700000000033,4.36686603732796,2.430116294613024,1.796978213350628,-0.46812344512803394,2902.0,65233.0
DK,Manufacture of ceramics,2009,20,6679.05,4452.814497315153,0.6666838094212729,2628.4,3404.5,5687.0,7686.25,11304.300000000007,4.300829401917519,1.987743977492528,2.163673717851164,-0.3378081463681213,2123.0,20209.0
DK,Manufacture of ceramics,2010,20,8136.35,10906.07295627074,1.34041344783235,3077.2000000000003,4000.75,5533.0,6931.75,12467.0,4.051410373066424,2.253208024579794,1.7980631743143116,-0.4489368697265973,2002.0,54126.0
DK,Manufacture of ceramics,2011,20,9120.3,12749.67389818265,1.3979445739923742,3431.1,3761.0,5738.5,8123.25,12701.600000000004,3.7019031797382778,2.213400714472424,1.6724957010871149,-0.4636980143197045,2836.0,62908.0
DK,Manufacture of ceramics,2012,20,7975.7,10266.874028154822,1.2872693341217476,2697.8,3789.5,4844.0,8030.0,11859.100000000006,4.395841055674996,2.448203963666393,1.7955371043072132,-0.473160349561794,23.0,50230.0
DK,Manufacture of ceramics,2013,20,8029.4,12292.4267229868,1.5309271829759137,2687.5,3488.5,4467.0,7424.75,10877.200000000008,4.047330232558142,2.4350123125139933,1.662139534883721,-0.5165747129299824,17.0,59584.0
DK,Manufacture of ceramics,2014,18,9319.166666666666,13619.180458497167,1.4614161271748727,3043.6,3721.25,4894.0,9275.75,12594.600000000004,4.138060191878041,2.5734777278299967,1.6079642528584572,-0.519706498951782,9.0,63195.0
DK,Manufacture of ceramics,2015,17,10999.823529411764,14735.949356571718,1.3396532514517303,3626.8,4228.0,6253.0,9917.0,15862.800000000003,4.3737730230506235,2.5368303214457066,1.7241094077423624,-0.48413485085794083,2746.0,67562.0
DK,Manufacture of ceramics,2016,17,11863.764705882353,15994.851224983076,1.3482104223672293,4147.4,4859.0,7141.0,11763.0,16217.000000000002,3.9101605825336363,2.2709704523176026,1.7218016106476348,-0.47785178211226187,2559.0,73538.0
DK,Manufacture of ceramics,2017,17,14530.411764705883,23152.878339823863,1.5934082746410394,4597.6,5120.0,7604.0,15612.0,18190.2,3.9564555420219243,2.3921883219358233,1.6539063859404906,-0.529726341768809,2864.0,104993.0
DK,Manufacture of ceramics,2018,17,14692.470588235294,21978.50561776918,1.4959026452207456,4205.2,5487.0,7942.0,17069.0,18649.0,4.434747455531247,2.3481490808360617,1.8886140968324931,-0.5170461343097846,2968.0,100079.0
DK,Manufacture of ceramics,2019,17,15194.529411764706,24519.57262154568,1.6137105636559466,4402.0,4911.0,8123.0,16739.0,19400.8,4.40726942298955,2.3883786778283884,1.8452975920036347,-0.5412205585738266,2909.0,110844.0
DK,Manufacture of ceramics,2020,17,14941.411764705883,25452.432154809012,1.7034824122130092,4615.2,4944.0,6707.0,13816.0,18851.0,4.084546715201942,2.81064559415536,1.453241462991853,-0.5528291819397009,3122.0,114757.0
DK,Manufacture of ceramics,2021,17,14845.70588235294,26555.69532746713,1.788779566152784,3549.2,4608.0,6387.0,14510.0,17513.800000000003,4.934576806040799,2.742101142946611,1.7995604643299898,-0.571575343982357,3384.0,119311.0
DK,Manufacture of ceramics,2022,16,13166.375,23495.238115613447,1.7844879942743122,3669.5,3992.75,4913.5,9490.0,19454.0,5.301539719307808,3.959295817645263,1.33901076440932,-0.6046237574882988,24.0,101648.0
DK,Manufacture of ceramics,2023,16,9416.1875,13690.233075165073,1.4539040429223689,2580.5,3265.25,5004.5,7554.0,15852.5,6.143189304398373,3.167649115795784,1.939352838597171,-0.5481065684758295,12.0,59590.0
DK,Manufacture of glass,2005,2,35662.0,25131.0,0.704699680332006,15557.2,23096.5,35662.0,48227.5,55766.8,3.5846296248682283,1.5637597442656048,2.292314812434114,-0.352349840166003,10531.0,60793.0
DK,Manufacture of glass,2006,2,35070.5,23110.5,0.6589726408234842,16582.1,23515.25,35070.5,46625.75,53558.9,3.229922627411486,1.5271781126587873,2.1149613137057433,-0.329486320411742,11960.0,58181.0
DK,Manufacture of glass,2007,2,35924.0,23948.0,0.6666295512749137,16765.6,23950.0,35924.0,47898.0,55082.4,3.285441618552274,1.533303641019931,2.142720809276137,-0.3333147756374568,11976.0,59872.0
DK,Manufacture of glass,2008,2,36418.5,25598.5,0.7028982522618998,15939.7,23619.25,36418.5,49217.75,56897.3,3.5695339310024656,1.5623186018095199,2.2847669655012326,-0.35144912613095003,10820.0,62017.0
DK,Manufacture of glass,2009,2,28509.5,20117.5,0.7056419789894597,12415.5,18450.75,28509.5,38568.25,44603.5,3.592565744432363,1.5645135831915677,2.296282872216181,-0.35282098949472984,8392.0,48627.0
DK,Manufacture of glass,2010,2,31429.5,24520.5,0.7801746766572806,11813.1,19169.25,31429.5,43689.75,51045.9,4.321126545953222,1.6241397413258245,2.6605632729766104,-0.3900873383286403,6909.0,55950.0
DK,Manufacture of glass,2011,2,32336.0,24761.0,0.7657409698169223,12527.2,19955.5,32336.0,44716.5,52144.8,4.162526342678332,1.6125927758535379,2.581263171339166,-0.3828704849084612,7575.0,57097.0
DK,Manufacture of glass,2012,2,33167.5,26365.5,0.7949197256350343,12075.1,19984.75,33167.5,46350.25,54259.9,4.493536285413786,1.6359357805080275,2.7467681427068924,-0.3974598628175172,6802.0,59533.0
DK,Manufacture of glass,2013,2,31548.5,22697.5,0.7194478342868916,13390.5,20199.75,31548.5,42897.25,49706.5,3.712071991337142,1.5755582674295132,2.356035995668571,-0.35972391714344587,8851.0,54246.0
DK,Manufacture of glass,2014,2,32869.0,24006.0,0.730353828835681,13664.2,20866.0,32869.0,44872.0,52073.8,3.8109658816469314,1.584283063068545,2.4054829408234655,-0.3651769144178405,8863.0,56875.0
DK,Manufacture of glass,2015,2,33397.0,23532.0,0.7046141869030152,14571.400000000001,21631.0,33397.0,45163.0,52222.6,3.583910948844997,1.563691349522412,2.291955474422499,-0.35230709345150757,9865.0,56929.0
DK,Manufacture of glass,2016,2,34183.0,23692.0,0.6930930579527835,15229.400000000001,22337.0,34183.0,46029.0,53136.6,3.4890803314641414,1.5544744463622269,2.2445401657320705,-0.3465465289763918,10491.0,57875.0
DK,Manufacture of glass,2017,2,32493.5,20989.5,0.6459599612230138,15701.900000000001,21998.75,32493.5,42988.25,49285.1,3.138798489354791,1.516767968978411,2.0693992446773954,-0.322979980611507,11504.0,53483.0
DK,Manufacture of glass,2018,2,32448.0,20063.0,0.6183123767258383,16397.6,22416.5,32448.0,42479.5,48498.4,2.957652339366737,1.4946499013806707,1.9788261696833684,-0.309156188362919,12385.0,52511.0
DK,Manufacture of glass,2019,2,32418.5,20446.5,0.630704690223175,16061.3,22195.25,32418.5,42641.75,48775.7,3.0368463324886528,1.50456375217854,2.0184231662443266,-0.3153523451115876,11972.0,52865.0
DK,Manufacture of glass,2020,2,30485.0,19147.0,0.6280793833032638,15167.4,20911.5,30485.0,40058.5,45802.6,3.019805635771457,1.502463506642611,2.0099028178857288,-0.3140396916516319,11338.0,49632.0
DK,Manufacture of glass,2021,2,32078.0,19205.0,0.5986969262422844,16714.0,22475.5,32078.0,41680.5,47442.0,2.8384587770731122,1.4789575409938276,1.9192293885365561,-0.29934846312114227,12873.0,51283.0
DK,Manufacture of glass,2022,2,31498.0,18585.0,0.5900374626960442,16630.0,22205.5,31498.0,40790.5,46366.0,2.788093806374023,1.4720299701568353,1.8940469031870115,-0.29501873134802215,12913.0,50083.0
DK,Manufacture of glass,2023,2,29921.0,18126.0,0.6057952608535812,15420.2,20858.0,29921.0,38984.0,44421.8,2.8807538164226147,1.484636208682865,1.9403769082113071,-0.3028976304267905,11795.0,48047.0
DK,Refining of mineral oil,2005,2,462090.5,52493.5,0.11360004155030237,420095.7,435843.75,462090.5,488337.25,504085.3,1.1999296826889683,1.090880033240242,1.099964841344484,-0.05680002077515112,409597.0,514584.0
DK,Refining of mineral oil,2006,2,476670.0,22596.0,0.0474038643086412,458593.2,465372.0,476670.0,487968.0,494746.8,1.0788358833057272,1.0379230914469129,1.0394179416528635,-0.023701932154320593,454074.0,499266.0
DK,Refining of mineral oil,2007,2,480424.5,6739.5,0.014028218794004052,475032.9,477054.75,480424.5,483794.25,485816.1,1.0226999014173543,1.0112225750352033,1.0113499507086772,-0.0070141093970019774,473685.0,487164.0
DK,Refining of mineral oil,2008,2,458056.5,39477.5,0.08618478288158775,426474.5,438317.75,458056.5,477795.25,489638.5,1.1481073311534453,1.0689478263052703,1.0740536655767225,-0.04309239144079391,418579.0,497534.0
DK,Refining of mineral oil,2009,2,463747.0,37850.0,0.0816177786594846,433467.0,444822.0,463747.0,482672.0,494027.0,1.139710750760727,1.0652942229275877,1.0698553753803635,-0.04080888932974225,425897.0,501597.0
DK,Refining of mineral oil,2010,2,437606.0,54438.0,0.1243995740460597,394055.6,410387.0,437606.0,464825.0,481156.4,1.2210368283054474,1.099519659236848,1.1105184141527238,-0.06219978702302975,383168.0,492044.0
DK,Refining of mineral oil,2011,2,427638.0,47168.0,0.11029889766578274,389903.6,404054.0,427638.0,451222.0,465372.4,1.1935575870548516,1.0882391181326263,1.0967787935274258,-0.05514944883289141,380470.0,474806.0
DK,Refining of mineral oil,2012,2,474495.5,45694.5,0.09630122941102708,437939.9,451648.25,474495.5,497342.75,511051.1,1.1669434550265914,1.0770409835288217,1.0834717275132957,-0.04815061470551352,428801.0,520190.0
DK,Refining of mineral oil,2013,2,465239.0,71759.0,0.1542411534716565,407831.8,429359.5,465239.0,501118.5,522646.2,1.281523902746181,1.1233929227773252,1.1407619513730907,-0.07712057673582828,393480.0,536998.0
DK,Refining of mineral oil,2014,2,471732.0,46279.0,0.09810443217759236,434708.8,448592.5,471732.0,494871.5,508755.2,1.1703356361775976,1.0784835457420738,1.0851678180887987,-0.049052216088796285,425453.0,518011.0
DK,Refining of mineral oil,2015,2,495490.0,58543.0,0.11815172859189893,448655.6,466218.5,495490.0,524761.5,542324.4,1.2087766206417574,1.0945213828735192,1.1043883103208787,-0.059075864295949465,436947.0,554033.0
DK,Refining of mineral oil,2016,2,442540.0,11587.0,0.026182943914674378,433270.4,436746.5,442540.0,448333.5,451809.6,1.0427889835077586,1.0209463551317395,1.0213944917538793,-0.013091471957337175,430953.0,454127.0
DK,Refining of mineral oil,2017,2,473667.5,69941.5,0.1476594868763426,417714.3,438696.75,473667.5,508638.25,529620.7,1.2679017692236056,1.118127589501074,1.133950884611803,-0.07382974343817139,403726.0,543609.0
DK,Refining of mineral oil,2018,2,460261.0,20854.0,0.04530907463374042,443577.8,449834.0,460261.0,470688.0,476944.2,1.0752210773397588,1.0362472597069923,1.0376105386698793,-0.022654537316870282,439407.0,481115.0
DK,Refining of mineral oil,2019,2,486719.5,53720.5,0.11037260680946623,443743.1,459859.25,486719.5,513579.75,529695.9,1.1936994625944608,1.088298085447573,1.0968497312972303,-0.05518630340473307,432999.0,540440.0
DK,Refining of mineral oil,2020,2,465830.0,51098.0,0.10969237704742073,424951.6,440281.0,465830.0,491379.0,506708.4,1.1923908510992782,1.0877539016379367,1.0961954255496391,-0.05484618852371037,414732.0,516928.0
DK,Refining of mineral oil,2021,2,480539.0,53692.0,0.11173286663517425,437585.4,453693.0,480539.0,507385.0,523492.6,1.1963209924279923,1.0893862933081393,1.0981604962139961,-0.055866433317587116,426847.0,534231.0
DK,Refining of mineral oil,2022,2,464816.0,49194.0,0.10583542735189838,425460.8,440219.0,464816.0,489413.0,504171.2,1.1850003572597052,1.0846683418815188,1.0925001786298527,-0.05291771367594911,415622.0,514010.0
DK,Refining of mineral oil,2023,2,464099.5,68567.5,0.1477431025028038,409245.5,429815.75,464099.5,498383.25,518953.5,1.268073808997289,1.1181944820022431,1.1340369044986445,-0.07387155125140188,395532.0,532667.0
EE,Aircraft operator activities,2012,3,30904.333333333332,36324.17748858496,1.1753748931191406,4571.8,5227.0,6319.0,44289.0,67071.0,14.670589264622249,10.614179458775123,1.382168948772912,-0.561762284325463,4135.0,82259.0
EE,Aircraft operator activities,2013,3,24921.0,26644.317330342692,1.069151211040596,3373.2,6291.0,11154.0,36667.5,51975.600000000006,15.408395588758452,4.659817105970952,3.3066524368552117,-0.5417385605179031,1428.0,62181.0
EE,Aircraft operator activities,2014,3,25366.0,27228.727439966784,1.0734340234947088,3258.2000000000003,6342.5,11483.0,37448.0,53027.0,16.27493708182432,4.61786989462684,3.5243385918605363,-0.5450077531603984,1202.0,63413.0
EE,Aircraft operator activities,2015,2,36493.0,24599.0,0.6740744800372674,16813.8,24193.5,36493.0,48792.5,56172.2,3.3408390726665003,1.5392595840298138,2.17041953633325,-0.33703724001863367,11894.0,61092.0
EE,Aircraft operator activities,2023,3,25778.0,32471.316460326438,1.2596522794757714,1177.8,2875.5,5705.0,38644.0,58407.4,49.590253014094074,10.237931638913235,4.8437765325182545,-0.6166929595434522,46.0,71583.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2005,3,5939.333333333333,4744.355406398452,0.7988026837577369,1260.4,3074.5,6098.0,8883.5,10554.8,8.374166931132972,1.7308625778943916,4.838146620120597,-0.4346915104575896,51.0,11669.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2006,3,4289.666666666667,4940.5230717224895,1.1517265688994847,620.2,800.5,1101.0,6184.5,9234.6,14.889712995807804,8.387465940054497,1.7752337955498225,-0.5578263009298831,500.0,11268.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2007,4,3880.25,3771.4819617094818,0.9719688065741852,890.7,1673.25,2462.0,4669.0,8004.4000000000015,8.986639721567308,3.2511779041429736,2.7641181093521947,-0.4878068423426326,369.0,10228.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2008,3,3002.6666666666665,2180.959167175967,0.7263407528339145,983.4000000000001,1566.0,2537.0,4206.5,5208.2,5.296115517592027,2.052897122585731,2.57982509660362,-0.390837773830669,595.0,5876.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2009,3,502.6666666666667,396.6109204525541,0.7890137674785559,137.0,240.5,413.0,720.0,904.2,6.6000000000000005,2.1893462469733658,3.0145985401459856,-0.42396109637488943,68.0,1027.0
EE,Combustion installations with a rated thermal input exceeding 20 MW,2010,2,689.5,304.5,0.4416243654822335,445.9,537.25,689.5,841.75,933.1,2.0926216640502355,1.3532994923857868,1.5463108320251178,-0.2208121827411167,385.0,994.0
EE,Combustion of fuels,2005,31,374726.4516129032,1396782.2501355736,3.7274717173648204,2282.0,7067.5,19591.0,112629.0,206823.0,90.63234005258545,10.557041498647338,8.58501314636284,-0.8969406250475547,1552.0,7710803.0
EE,Combustion of fuels,2006,34,324147.0882352941,1310818.6450877215,4.043900724896272,2988.0,7085.75,18461.5,91203.5,238057.49999999994,79.6711847389558,12.894808114183569,6.178547523427041,-0.8983181905591504,2148.0,7698104.0
EE,Combustion of fuels,2007,34,408238.5588235294,1626027.227893063,3.9830319619464243,2173.6,6250.0,21308.5,91796.25,266709.8999999999,122.70422340817073,12.516596663303373,9.803321678321678,-0.9077919329404243,361.0,9371582.0
EE,Combustion of fuels,2008,33,359770.9090909091,1440786.4646460398,4.004733090528932,1802.0,4566.0,12966.0,89153.0,266456.20000000007,147.86692563817985,20.55037791146075,7.195338512763596,-0.9086216634338166,226.0,8282592.0
EE,Combustion of fuels,2009,35,276544.8857142857,1178604.3336162062,4.2618916295342,1706.0000000000002,4793.0,8783.0,82559.5,156326.40000000002,91.63329425556859,17.798747580553343,5.148300117233293,-0.90947893656323,368.0,7036332.0
EE,Combustion of fuels,2010,34,403434.5882352941,1620295.0500426134,4.016252193769794,2862.2000000000003,3928.0,12392.5,100033.5,202912.49999999997,70.89389280972676,16.373814807343148,4.3297114108028785,-0.9141294529542853,194.0,9293785.0
EE,Combustion of fuels,2011,38,357885.65789473685,1450930.0982785467,4.054172237059306,1126.5,2417.75,9690.0,53026.75,142596.60000000015,126.58375499334234,14.71585139318887,8.601864181091878,-0.9243745656938008,220.0,8408440.0
EE,Combustion of fuels,2012,37,334096.2162162162,1536596.4647499202,4.599263296521397,842.8000000000001,2574.0,11706.0,64082.0,127160.99999999996,150.8792121499762,10.862890825217834,13.889416231608921,-0.9260648332411119,50.0,9440345.0
EE,Combustion of fuels,2013,32,440869.125,1877174.4332049924,4.257894977800935,655.1,1400.75,11017.0,54549.25,135510.20000000004,206.85422072965966,12.300099845693024,16.81727980460998,-0.9312396121382962,21.0,10667854.0
EE,Combustion of fuels,2014,34,386135.8823529412,1662908.5850216104,4.306537312431524,417.90000000000003,1135.25,7852.5,41882.75,115939.49999999999,277.43359655419954,14.764660936007639,18.79038047379756,-0.9340189914678545,7.0,9683037.0
EE,Combustion of fuels,2015,34,299019.32352941175,1208979.6346099593,4.043148851853527,202.10000000000002,604.5,6299.0,51100.75,388978.59999999974,1924.6838198911414,61.75243689474516,31.167738743196434,-0.9212088363663573,2.0,7080114.0
EE,Combustion of fuels,2016,35,334080.2,1342804.0070868295,4.01940613986351,422.6,958.0,3784.0,51205.5,329627.80000000045,779.9995267392344,87.11094080338279,8.954093705631802,-0.9236539597133763,55.0,7938499.0
EE,Combustion of fuels,2017,34,366635.23529411765,1435770.1525788922,3.9160724730319663,308.80000000000007,1133.5,5223.5,48475.75,463915.1999999997,1502.3160621761647,88.81309466832577,16.915479274611396,-0.9225268473706123,11.0,8357064.0
EE,Combustion of fuels,2018,34,340577.5588235294,1330807.0174337646,3.907500605826245,400.50000000000006,1229.5,5742.5,53375.25,456435.49999999965,1139.6641697877642,79.48376142794943,14.338327091136078,-0.9195079487125444,4.0,7758535.0
EE,Combustion of fuels,2019,34,181125.29411764705,604002.2687654375,3.3347207065023037,269.7,939.25,3424.5,38476.25,505488.19999999966,1874.261030774934,147.60934442984367,12.697441601779756,-0.8986142762632913,49.0,3429357.0
EE,Combustion of fuels,2020,34,113939.76470588235,321304.8483445423,2.8199535884064746,132.3,401.25,2735.5,15954.25,329866.69999999984,2493.3235071806484,120.58735148967276,20.67649281934996,-0.8833947257750953,3.0,1650070.0
EE,Combustion of fuels,2021,34,151174.0,473219.69130222854,3.1302981418909903,305.9,898.0,2741.0,21754.25,463506.9999999997,1515.2239293886882,169.10142283838005,8.960444589735209,-0.8946798421013333,92.0,2607958.0
EE,Combustion of fuels,2022,33,203256.69696969696,689766.0212979333,3.393570945417699,134.0,614.0,3464.0,7085.0,481835.40000000026,3595.786567164181,139.09797921478068,25.850746268656717,-0.9093878732951343,3.0,3848636.0
EE,Combustion of fuels,2023,31,103540.3870967742,274553.96778889274,2.651660627193526,80.0,228.0,458.0,4154.5,529308.0,6616.35,1155.6943231441048,5.725,-0.8811089133285667,2.0,1238792.0
EE,Manufacture of ceramics,2005,2,26678.0,20011.0,0.7500937101731764,10669.2,16672.5,26678.0,36683.5,42686.8,4.000937277396618,1.6000749681385413,2.500468638698309,-0.3750468550865882,6667.0,46689.0
EE,Manufacture of ceramics,2006,3,20183.0,21799.419365356196,1.080088161589268,4012.2,4786.5,6077.0,28526.5,41996.200000000004,10.467125267932806,6.910679611650486,1.5146303773490855,-0.5227721900169008,3496.0,50976.0
EE,Manufacture of ceramics,2007,3,19425.666666666668,16638.8272089378,0.8565382848604663,5076.4,8002.0,12878.0,27575.5,36394.0,7.169253801906864,2.82605994719677,2.5368371286738634,-0.4478267584124096,3126.0,42273.0
EE,Manufacture of ceramics,2008,3,15010.0,12735.157661633666,0.8484448808550077,3937.2,6295.5,10226.0,21332.5,27996.4,7.110738595956518,2.7377664776061024,2.59727725287006,-0.4452439114664297,2365.0,32439.0
EE,Manufacture of ceramics,2009,2,1385.5,1364.5,0.9848430169613858,293.90000000000003,703.25,1385.5,2067.75,2477.1,8.428376998979243,1.7878744135691085,4.714188499489622,-0.4924215084806929,21.0,2750.0
EE,Manufacture of ceramics,2010,2,2298.0,2274.0,0.9895561357702349,478.8,1161.0,2298.0,3435.0,4117.2,8.598997493734336,1.7916449086161879,4.799498746867168,-0.49477806788511747,24.0,4572.0
EE,Manufacture of ceramics,2022,2,12320.0,5138.0,0.41704545454545455,8209.6,9751.0,12320.0,14889.0,16430.4,2.0013642564802185,1.3336363636363637,1.500682128240109,-0.20852272727272725,7182.0,17458.0
EE,Manufacture of ceramics,2023,2,16314.0,13277.0,0.8138408728699277,5692.4,9675.5,16314.0,22952.5,26935.6,4.731852996978428,1.651072698295942,2.865926498489214,-0.4069204364349639,3037.0,29591.0
EE,Production of paper or cardboard,2023,2,3196.5,833.5,0.26075394963241044,2529.7,2779.75,3196.5,3613.25,3863.3,1.527177135628731,1.2086031597059284,1.2635885678143655,-0.13037697481620514,2363.0,4030.0
EE,Refining of mineral oil,2011,2,126221.0,73964.0,0.5859880685464384,67049.8,89239.0,126221.0,163203.0,185392.2,2.7649925875990684,1.4687904548371509,1.882496293799534,-0.29299403427321913,52257.0,200185.0
EE,Refining of mineral oil,2012,2,106298.5,57126.5,0.5374158619359634,60597.3,77735.25,106298.5,134861.75,151999.7,2.508357633095864,1.4299326895487707,1.754178816547932,-0.2687079309679816,49172.0,163425.0
EE,Refining of mineral oil,2013,3,222025.33333333334,179753.51568436399,0.8096081333858177,65478.4,99109.0,155160.0,311509.0,405318.4,6.190108493793374,2.6122608919824697,2.3696363991789657,-0.4251767065620139,43058.0,467858.0
EE,Refining of mineral oil,2014,4,230702.25,233916.56963154086,1.0139327623876266,17926.100000000002,34669.25,161322.5,357355.5,498982.20000000007,27.83551358075655,3.093072572021882,8.999308271180011,-0.5403639864804093,6764.0,593400.0
EE,Refining of mineral oil,2015,4,305839.75,294965.2277730165,0.9644437250979198,25197.300000000003,38918.25,237588.5,504510.0,641083.2000000001,25.442535509756997,2.69829221532187,9.429125342794663,-0.5170888103982559,16050.0,732132.0
EE,Refining of mineral oil,2016,4,325228.0,285069.97559809766,0.8765234715279671,39036.9,45329.25,307183.0,587081.75,625855.1,16.032397552059717,2.03740148380607,7.86904185527027,-0.4549312328581795,34842.0,651704.0
EE,Refining of mineral oil,2017,4,378223.25,335174.26035823143,0.8861810064776067,49733.9,55558.25,326189.0,648854.0,748340.0,15.046879492659937,2.294191404369859,6.558685323290552,-0.4695026350178102,45851.0,814664.0
EE,Refining of mineral oil,2018,4,400960.5,356539.41433907417,0.8892133123813297,45788.4,54472.5,363045.5,709533.5,786464.6,17.176066427304733,2.166297612833653,7.928765800945217,-0.4677449524329703,39999.0,837752.0
EE,Refining of mineral oil,2019,4,415936.75,362539.9039080905,0.8716226779867143,55313.6,57920.0,384097.5,742114.25,802031.3,14.499712548089441,2.088092997220758,6.943997497902867,-0.45299240208998126,53576.0,841976.0
EE,Refining of mineral oil,2020,4,402169.25,355337.8841591303,0.8835530915382772,47403.8,48774.5,382471.0,735865.75,772693.3,16.30023964323535,2.020266373136787,8.06836160814112,-0.45349921084220135,46490.0,797245.0
EE,Refining of mineral oil,2021,4,398817.0,345734.9861129186,0.8669013259538049,51364.9,58755.25,380035.0,720096.75,761294.7000000001,14.821302095399778,2.003222597918613,7.398729482584411,-0.4484064746487737,46438.0,788760.0
EE,Refining of mineral oil,2022,4,400743.0,366977.52439420595,0.91574281869978,45926.2,55936.0,329320.5,674127.5,812697.8,17.695733589976964,2.4678020347958904,7.170645513889675,-0.4886426587613508,39253.0,905078.0
EE,Refining of mineral oil,2023,4,490182.25,375873.7027529161,0.76680398515637,92285.40000000001,181807.5,476309.5,784684.25,899177.3,9.743440457537162,1.887800474271456,5.161266029079355,-0.4230876628029677,32604.0,975506.0
ES,Aircraft operator activities,2012,68,113639.17647058824,359380.56751026236,3.1624707136387618,18.4,50.5,213.0,23459.0,204260.50000000023,11101.114130434797,958.9694835680762,11.57608695652174,-0.9034793341530629,2.0,2279317.0
ES,Aircraft operator activities,2013,35,135358.6857142857,284667.4518842515,2.1030601056893077,71.2,206.5,4563.0,91575.5,557840.0000000003,7834.8314606741615,122.25290379136541,64.08707865168539,-0.8220348668170476,10.0,1303932.0
ES,Aircraft operator activities,2014,37,141345.72972972973,318916.8156767316,2.2562890034707057,36.8,120.0,2278.0,22614.0,546214.1999999998,14842.77717391304,239.77796312554867,61.902173913043484,-0.8343998425982566,9.0,1611610.0
ES,Aircraft operator activities,2015,37,155847.67567567568,355177.3010616844,2.279002875864639,38.4,76.0,833.0,28773.0,594198.7999999998,15473.927083333328,713.3238895558221,21.692708333333336,-0.8348263190517338,16.0,1840120.0
ES,Aircraft operator activities,2016,38,168356.8947368421,386935.13007138204,2.2983028445386724,47.4,98.0,1265.5,41354.25,627245.8000000009,13233.03375527428,495.65057289608916,26.69831223628692,-0.8379084177115563,17.0,2014935.0
ES,Aircraft operator activities,2017,40,169585.775,391102.3729721853,2.3062215741396077,84.9,122.0,921.0,29855.5,560149.0000000005,6597.75029446408,608.1965255157443,10.848056537102472,-0.8432889676330457,6.0,1995184.0
ES,Aircraft operator activities,2018,38,283043.2894736842,653814.5933980105,2.309945572685264,34.5,151.25,799.0,242028.5,930011.0000000002,26956.84057971015,1163.968710888611,23.159420289855074,-0.8408824218156581,5.0,3222457.0
ES,Aircraft operator activities,2019,40,298996.05,749607.3416228642,2.507081085595827,61.7,104.0,1159.5,113339.75,923486.0,14967.358184764991,796.4519189305735,18.79254457050243,-0.8545945423024819,17.0,4061116.0
ES,Aircraft operator activities,2020,43,79536.09302325582,196513.9733939068,2.470752156966617,34.400000000000006,185.5,3122.0,37286.5,261542.60000000006,7602.982558139535,83.7740550928892,90.75581395348836,-0.8461336056389079,4.0,1080751.0
ES,Aircraft operator activities,2021,46,72892.08695652174,176665.39474973417,2.4236566975385205,21.5,53.25,852.5,23808.25,246757.5,11477.093023255815,289.4516129032258,39.651162790697676,-0.8508145272315701,5.0,969681.0
