country,ym,sb,n,sb_rate,cohort,id
LT,24182,2,35,0.05714285714285714,24195,16
LT,24183,65,273,0.23809523809523808,24195,16
LT,24184,78,298,0.26174496644295303,24195,16
LT,24185,117,317,0.36908517350157727,24195,16
LT,24186,102,382,0.2670157068062827,24195,16
LT,24187,284,618,0.459546925566343,24195,16
LT,24188,132,429,0.3076923076923077,24195,16
LT,24189,130,749,0.17356475300400534,24195,16
LT,24190,37,117,0.3162393162393162,24195,16
LT,24191,113,540,0.20925925925925926,24195,16
LT,24192,131,632,0.20727848101265822,24195,16
LT,24193,18,483,0.037267080745341616,24195,16
LT,24194,63,330,0.19090909090909092,24195,16
LT,24195,103,2327,0.04426299957026214,24195,16
LT,24196,35,286,0.12237762237762238,24195,16
LT,24197,124,515,0.2407766990291262,24195,16
LT,24198,65,300,0.21666666666666667,24195,16
LT,24199,108,374,0.2887700534759358,24195,16
LT,24200,103,386,0.266839378238342,24195,16
LT,24201,103,740,0.13918918918918918,24195,16
LT,24202,68,274,0.24817518248175183,24195,16
LT,24203,75,546,0.13736263736263737,24195,16
LT,24204,68,301,0.22591362126245848,24195,16
LT,24205,55,2464,0.022321428571428572,24195,16
LT,24206,142,578,0.24567474048442905,24195,16
LT,24207,67,214,0.3130841121495327,24195,16
LT,24209,44,245,0.17959183673469387,24195,16
LT,24210,105,345,0.30434782608695654,24195,16
LT,24211,8,22,0.36363636363636365,24195,16
LT,24212,159,519,0.3063583815028902,24195,16
LT,24213,156,698,0.22349570200573066,24195,16
LT,24214,57,436,0.13073394495412843,24195,16
LT,24215,47,319,0.14733542319749215,24195,16
LT,24216,180,845,0.21301775147928995,24195,16
LT,24217,76,688,0.11046511627906977,24195,16
LT,24218,127,709,0.17912552891396333,24195,16
LT,24219,257,1156,0.222318339100346,24195,16
LT,24220,130,730,0.1780821917808219,24195,16
LT,24221,203,839,0.24195470798569726,24195,16
LT,24222,165,808,0.2042079207920792,24195,16
LT,24223,148,635,0.23307086614173228,24195,16
LT,24224,175,855,0.2046783625730994,24195,16
LT,24225,146,538,0.27137546468401486,24195,16
LT,24226,234,728,0.32142857142857145,24195,16
LT,24227,129,551,0.23411978221415608,24195,16
LT,24228,171,559,0.30590339892665475,24195,16
LT,24229,146,565,0.2584070796460177,24195,16
LT,24230,97,426,0.22769953051643194,24195,16
LT,24231,102,597,0.1708542713567839,24195,16
LT,24232,110,762,0.14435695538057744,24195,16
LT,24233,166,427,0.38875878220140514,24195,16
LT,24234,159,640,0.2484375,24195,16
LT,24235,133,534,0.24906367041198502,24195,16
LT,24236,64,356,0.1797752808988764,24195,16
LT,24237,24,129,0.18604651162790697,24195,16
LT,24238,146,533,0.27392120075046905,24195,16
LT,24240,106,732,0.1448087431693989,24195,16
LT,24241,83,334,0.24850299401197604,24195,16
LT,24242,111,380,0.29210526315789476,24195,16
LT,24243,289,567,0.5097001763668431,24195,16
LT,24244,197,572,0.34440559440559443,24195,16
LT,24245,109,444,0.24549549549549549,24195,16
LT,24246,65,514,0.1264591439688716,24195,16
LT,24247,138,522,0.26436781609195403,24195,16
LT,24248,117,489,0.2392638036809816,24195,16
LT,24249,197,706,0.2790368271954674,24195,16
LT,24250,145,493,0.29411764705882354,24195,16
LT,24251,108,379,0.2849604221635884,24195,16
LU,24182,1,55,0.01818181818181818,24219,17
LU,24183,25,83,0.30120481927710846,24219,17
LU,24184,2,26,0.07692307692307693,24219,17
LU,24186,0,60,0.0,24219,17
LU,24188,192,292,0.6575342465753424,24219,17
LU,24190,0,24,0.0,24219,17
LU,24191,25,52,0.4807692307692308,24219,17
LU,24192,2,55,0.03636363636363636,24219,17
LU,24194,1,98,0.01020408163265306,24219,17
LU,24195,2,84,0.023809523809523808,24219,17
LU,24198,2,23,0.08695652173913043,24219,17
LU,24204,145,308,0.4707792207792208,24219,17
LU,24205,26,27,0.9629629629629629,24219,17
LU,24208,0,48,0.0,24219,17
LU,24209,24,78,0.3076923076923077,24219,17
LU,24210,28,71,0.39436619718309857,24219,17
LU,24212,48,198,0.24242424242424243,24219,17
LU,24213,26,107,0.24299065420560748,24219,17
LU,24214,48,413,0.1162227602905569,24219,17
LU,24217,76,126,0.6031746031746031,24219,17
LU,24218,16,51,0.3137254901960784,24219,17
LU,24220,2,29,0.06896551724137931,24219,17
LU,24221,52,56,0.9285714285714286,24219,17
LU,24222,29,44,0.6590909090909091,24219,17
LU,24223,127,317,0.40063091482649843,24219,17
LU,24224,53,131,0.40458015267175573,24219,17
LU,24225,5,33,0.15151515151515152,24219,17
LU,24226,26,105,0.24761904761904763,24219,17
LU,24227,35,90,0.3888888888888889,24219,17
LU,24228,2,78,0.02564102564102564,24219,17
LU,24229,76,134,0.5671641791044776,24219,17
LU,24230,29,34,0.8529411764705882,24219,17
LU,24231,3,79,0.0379746835443038,24219,17
LU,24232,2,80,0.025,24219,17
LU,24233,3,20,0.15,24219,17
LU,24234,145,157,0.9235668789808917,24219,17
LU,24236,4,36,0.1111111111111111,24219,17
LU,24240,146,178,0.8202247191011236,24219,17
LU,24241,48,123,0.3902439024390244,24219,17
LU,24243,36,138,0.2608695652173913,24219,17
LU,24244,224,757,0.29590488771466317,24219,17
LU,24245,14,24,0.5833333333333334,24219,17
LU,24246,33,40,0.825,24219,17
LU,24247,31,42,0.7380952380952381,24219,17
LU,24249,3,102,0.029411764705882353,24219,17
LU,24250,53,57,0.9298245614035088,24219,17
LU,24251,31,84,0.36904761904761907,24219,17
LV,24182,41,150,0.2733333333333333,24196,18
LV,24183,90,572,0.15734265734265734,24196,18
LV,24184,58,249,0.23293172690763053,24196,18
LV,24185,48,127,0.3779527559055118,24196,18
LV,24186,90,349,0.25787965616045844,24196,18
LV,24187,151,460,0.3282608695652174,24196,18
LV,24188,158,662,0.23867069486404835,24196,18
LV,24189,49,208,0.23557692307692307,24196,18
LV,24190,8,55,0.14545454545454545,24196,18
LV,24191,103,1154,0.08925476603119584,24196,18
LV,24192,12,340,0.03529411764705882,24196,18
LV,24193,141,727,0.1939477303988996,24196,18
LV,24194,57,204,0.27941176470588236,24196,18
LV,24195,29,166,0.1746987951807229,24196,18
LV,24196,53,658,0.08054711246200608,24196,18
LV,24197,41,165,0.24848484848484848,24196,18
LV,24198,85,493,0.1724137931034483,24196,18
LV,24199,159,324,0.49074074074074076,24196,18
LV,24200,62,293,0.21160409556313994,24196,18
LV,24201,39,377,0.10344827586206896,24196,18
LV,24202,128,1943,0.06587750900669069,24196,18
LV,24203,84,206,0.4077669902912621,24196,18
LV,24204,68,979,0.06945863125638406,24196,18
LV,24205,269,876,0.3070776255707763,24196,18
LV,24206,8,25,0.32,24196,18
LV,24207,41,71,0.5774647887323944,24196,18
LV,24209,80,710,0.11267605633802817,24196,18
LV,24210,47,617,0.07617504051863858,24196,18
LV,24211,26,332,0.0783132530120482,24196,18
LV,24212,82,593,0.13827993254637436,24196,18
LV,24213,54,312,0.17307692307692307,24196,18
LV,24214,113,403,0.2803970223325062,24196,18
LV,24215,104,324,0.32098765432098764,24196,18
LV,24216,97,240,0.4041666666666667,24196,18
LV,24217,66,552,0.11956521739130435,24196,18
LV,24218,35,151,0.23178807947019867,24196,18
LV,24219,45,212,0.21226415094339623,24196,18
LV,24220,46,181,0.2541436464088398,24196,18
LV,24221,92,602,0.15282392026578073,24196,18
LV,24222,108,320,0.3375,24196,18
LV,24223,108,598,0.1806020066889632,24196,18
LV,24224,70,171,0.4093567251461988,24196,18
LV,24225,93,318,0.29245283018867924,24196,18
LV,24226,227,426,0.5328638497652582,24196,18
LV,24227,53,168,0.31547619047619047,24196,18
LV,24228,189,705,0.2680851063829787,24196,18
LV,24229,83,383,0.21671018276762402,24196,18
LV,24230,149,532,0.2800751879699248,24196,18
LV,24231,48,217,0.22119815668202766,24196,18
LV,24232,73,407,0.17936117936117937,24196,18
LV,24233,99,574,0.17247386759581881,24196,18
LV,24234,95,222,0.42792792792792794,24196,18
LV,24235,99,462,0.21428571428571427,24196,18
LV,24236,123,578,0.21280276816608998,24196,18
LV,24238,60,371,0.16172506738544473,24196,18
LV,24239,39,94,0.4148936170212766,24196,18
LV,24240,151,363,0.41597796143250687,24196,18
LV,24241,162,523,0.30975143403441685,24196,18
LV,24242,46,129,0.35658914728682173,24196,18
LV,24243,180,718,0.25069637883008355,24196,18
LV,24244,69,169,0.40828402366863903,24196,18
LV,24245,54,537,0.1005586592178771,24196,18
LV,24246,152,371,0.40970350404312667,24196,18
LV,24247,171,1140,0.15,24196,18
LV,24248,45,283,0.15901060070671377,24196,18
LV,24249,260,1038,0.2504816955684008,24196,18
LV,24250,55,240,0.22916666666666666,24196,18
LV,24251,134,466,0.2875536480686695,24196,18
NL,24183,20,180,0.1111111111111111,24195,19
NL,24184,12,254,0.047244094488188976,24195,19
NL,24185,19,169,0.11242603550295859,24195,19
NL,24186,18,203,0.08866995073891626,24195,19
NL,24187,15,174,0.08620689655172414,24195,19
NL,24188,37,135,0.2740740740740741,24195,19
NL,24189,14,197,0.07106598984771574,24195,19
NL,24190,36,57,0.631578947368421,24195,19
NL,24191,31,264,0.11742424242424243,24195,19
NL,24192,30,401,0.07481296758104738,24195,19
NL,24193,27,297,0.09090909090909091,24195,19
NL,24194,17,445,0.038202247191011236,24195,19
NL,24195,13,156,0.08333333333333333,24195,19
NL,24196,15,166,0.09036144578313253,24195,19
NL,24197,38,332,0.1144578313253012,24195,19
NL,24198,35,433,0.08083140877598152,24195,19
NL,24199,71,343,0.20699708454810495,24195,19
NL,24200,83,809,0.10259579728059333,24195,19
NL,24201,12,220,0.05454545454545454,24195,19
NL,24202,2,28,0.07142857142857142,24195,19
NL,24204,35,200,0.175,24195,19
NL,24205,14,94,0.14893617021276595,24195,19
NL,24206,28,191,0.14659685863874344,24195,19
NL,24207,18,327,0.05504587155963303,24195,19
NL,24208,26,38,0.6842105263157895,24195,19
NL,24209,36,174,0.20689655172413793,24195,19
NL,24210,10,111,0.09009009009009009,24195,19
NL,24212,51,190,0.26842105263157895,24195,19
NL,24213,20,103,0.1941747572815534,24195,19
NL,24214,51,152,0.3355263157894737,24195,19
NL,24215,20,139,0.14388489208633093,24195,19
NL,24216,50,216,0.23148148148148148,24195,19
NL,24217,20,114,0.17543859649122806,24195,19
NL,24218,50,216,0.23148148148148148,24195,19
NL,24219,17,103,0.1650485436893204,24195,19
NL,24220,50,159,0.31446540880503143,24195,19
NL,24221,29,132,0.2196969696969697,24195,19
NL,24222,43,146,0.2945205479452055,24195,19
NL,24223,34,159,0.2138364779874214,24195,19
NL,24224,47,161,0.2919254658385093,24195,19
NL,24225,46,174,0.26436781609195403,24195,19
NL,24226,34,167,0.20359281437125748,24195,19
NL,24227,30,131,0.22900763358778625,24195,19
NL,24228,43,160,0.26875,24195,19
NL,24229,25,108,0.23148148148148148,24195,19
NL,24230,22,326,0.06748466257668712,24195,19
NL,24231,30,141,0.2127659574468085,24195,19
NL,24232,56,187,0.2994652406417112,24195,19
NL,24233,26,163,0.15950920245398773,24195,19
NL,24234,67,207,0.32367149758454106,24195,19
NL,24235,26,149,0.174496644295302,24195,19
NL,24236,55,124,0.4435483870967742,24195,19
NL,24237,3,41,0.07317073170731707,24195,19
NL,24238,26,106,0.24528301886792453,24195,19
NL,24240,57,195,0.2923076923076923,24195,19
NL,24241,33,119,0.2773109243697479,24195,19
NL,24242,40,129,0.31007751937984496,24195,19
NL,24243,37,117,0.3162393162393162,24195,19
NL,24244,9,96,0.09375,24195,19
NL,24245,30,128,0.234375,24195,19
NL,24246,45,163,0.27607361963190186,24195,19
NL,24247,34,132,0.25757575757575757,24195,19
NL,24248,60,157,0.3821656050955414,24195,19
NL,24249,43,135,0.31851851851851853,24195,19
NL,24250,25,127,0.1968503937007874,24195,19
NL,24251,30,165,0.18181818181818182,24195,19
NO,24183,6,64,0.09375,24204,20
NO,24184,8,44,0.18181818181818182,24204,20
NO,24185,19,120,0.15833333333333333,24204,20
NO,24186,9,65,0.13846153846153847,24204,20
NO,24187,5,52,0.09615384615384616,24204,20
NO,24188,7,57,0.12280701754385964,24204,20
NO,24189,12,87,0.13793103448275862,24204,20
NO,24191,6,120,0.05,24204,20
NO,24192,14,89,0.15730337078651685,24204,20
NO,24193,8,72,0.1111111111111111,24204,20
NO,24194,9,86,0.10465116279069768,24204,20
NO,24195,22,131,0.16793893129770993,24204,20
NO,24196,4,101,0.039603960396039604,24204,20
NO,24197,10,98,0.10204081632653061,24204,20
NO,24198,9,67,0.13432835820895522,24204,20
NO,24199,7,104,0.0673076923076923,24204,20
NO,24200,13,120,0.10833333333333334,24204,20
NO,24201,11,66,0.16666666666666666,24204,20
NO,24202,3,119,0.025210084033613446,24204,20
NO,24203,5,43,0.11627906976744186,24204,20
NO,24204,9,100,0.09,24204,20
NO,24205,6,61,0.09836065573770492,24204,20
NO,24206,7,63,0.1111111111111111,24204,20
NO,24207,3,71,0.04225352112676056,24204,20
NO,24209,18,99,0.18181818181818182,24204,20
NO,24210,4,106,0.03773584905660377,24204,20
NO,24212,7,75,0.09333333333333334,24204,20
NO,24213,13,96,0.13541666666666666,24204,20
NO,24214,13,64,0.203125,24204,20
NO,24215,8,80,0.1,24204,20
NO,24216,9,89,0.10112359550561797,24204,20
NO,24217,4,71,0.056338028169014086,24204,20
NO,24218,13,84,0.15476190476190477,24204,20
NO,24219,27,140,0.19285714285714287,24204,20
NO,24220,15,114,0.13157894736842105,24204,20
NO,24221,12,115,0.10434782608695652,24204,20
NO,24222,20,105,0.19047619047619047,24204,20
NO,24223,14,111,0.12612612612612611,24204,20
NO,24224,7,72,0.09722222222222222,24204,20
NO,24225,12,79,0.1518987341772152,24204,20
NO,24226,17,115,0.14782608695652175,24204,20
NO,24227,11,127,0.08661417322834646,24204,20
NO,24228,16,119,0.13445378151260504,24204,20
NO,24229,16,127,0.12598425196850394,24204,20
NO,24230,10,107,0.09345794392523364,24204,20
NO,24231,12,86,0.13953488372093023,24204,20
NO,24232,19,115,0.16521739130434782,24204,20
NO,24233,16,148,0.10810810810810811,24204,20
NO,24234,12,82,0.14634146341463414,24204,20
NO,24235,8,77,0.1038961038961039,24204,20
NO,24236,13,63,0.20634920634920634,24204,20
NO,24238,12,75,0.16,24204,20
NO,24240,13,121,0.10743801652892562,24204,20
NO,24241,9,65,0.13846153846153847,24204,20
NO,24242,17,121,0.14049586776859505,24204,20
NO,24243,11,130,0.08461538461538462,24204,20
NO,24244,6,82,0.07317073170731707,24204,20
NO,24245,16,196,0.08163265306122448,24204,20
NO,24246,9,118,0.07627118644067797,24204,20
NO,24247,15,89,0.16853932584269662,24204,20
NO,24248,14,130,0.1076923076923077,24204,20
NO,24249,8,105,0.0761904761904762,24204,20
NO,24250,20,158,0.12658227848101267,24204,20
NO,24251,10,169,0.05917159763313609,24204,20
PL,24182,413,990,0.4171717171717172,24195,21
PL,24183,2691,6161,0.4367797435481253,24195,21
PL,24184,3244,6670,0.4863568215892054,24195,21
PL,24185,3913,8966,0.43642650011153244,24195,21
PL,24186,3463,8159,0.42443926951832334,24195,21
PL,24187,3564,7587,0.4697508896797153,24195,21
PL,24188,4603,9843,0.4676419790714213,24195,21
PL,24189,3506,8690,0.4034522439585731,24195,21
PL,24190,466,1021,0.4564152791380999,24195,21
PL,24191,3524,6594,0.5344252350621778,24195,21
PL,24192,4010,8807,0.45531963211082094,24195,21
PL,24193,4011,8304,0.48302023121387283,24195,21
PL,24194,3286,6619,0.4964496147454298,24195,21
PL,24195,3429,6700,0.5117910447761194,24195,21
PL,24196,2720,5917,0.45969241169511577,24195,21
PL,24197,3426,6660,0.5144144144144144,24195,21
PL,24198,3353,7339,0.45687423354680473,24195,21
PL,24199,3505,7583,0.46221811947777924,24195,21
PL,24200,2863,6093,0.4698834728376826,24195,21
PL,24201,2131,4272,0.4988295880149813,24195,21
PL,24202,1720,3527,0.48766657215764103,24195,21
PL,24203,1663,3542,0.46950875211744775,24195,21
PL,24204,3794,7731,0.4907515198551287,24195,21
PL,24205,4756,10667,0.4458610668416612,24195,21
PL,24206,3449,6865,0.5024034959941733,24195,21
PL,24207,2948,6421,0.45911851736489645,24195,21
PL,24208,415,631,0.6576862123613312,24195,21
PL,24209,3732,7434,0.5020177562550444,24195,21
PL,24210,3737,6629,0.5637351033338361,24195,21
PL,24211,252,507,0.4970414201183432,24195,21
PL,24212,4117,8378,0.49140606349964194,24195,21
PL,24213,4138,8135,0.5086662569145667,24195,21
PL,24214,3842,6920,0.5552023121387283,24195,21
PL,24215,5102,9372,0.5443875373452838,24195,21
PL,24216,4416,8123,0.5436415117567401,24195,21
PL,24217,4325,8916,0.4850829968595783,24195,21
PL,24218,3778,7993,0.4726635806330539,24195,21
PL,24219,3631,6496,0.5589593596059114,24195,21
PL,24220,3764,7079,0.5317135188585959,24195,21
PL,24221,3878,6830,0.5677891654465593,24195,21
PL,24222,5475,10334,0.5298045287400813,24195,21
PL,24223,4990,9312,0.5358676975945017,24195,21
PL,24224,3774,6610,0.5709531013615734,24195,21
PL,24225,4628,8551,0.5412232487428371,24195,21
PL,24226,4366,7835,0.5572431397574984,24195,21
PL,24227,3878,6601,0.5874867444326617,24195,21
PL,24228,5094,9061,0.5621896037964904,24195,21
PL,24229,4165,8341,0.49934060664188945,24195,21
PL,24230,3872,7449,0.5198013156128339,24195,21
PL,24231,3441,6476,0.5313465101914763,24195,21
PL,24232,3540,6863,0.5158094127932391,24195,21
PL,24233,3651,6991,0.5222428837076241,24195,21
PL,24234,4718,8296,0.5687078109932497,24195,21
PL,24235,4326,8266,0.5233486571497702,24195,21
PL,24236,3526,6549,0.5384028095892502,24195,21
PL,24237,712,1452,0.4903581267217631,24195,21
PL,24238,3165,5989,0.5284688595758892,24195,21
PL,24239,432,855,0.5052631578947369,24195,21
PL,24240,4971,9747,0.5100030778701139,24195,21
PL,24241,4066,7552,0.5384004237288136,24195,21
PL,24242,3761,6858,0.5484106153397492,24195,21
PL,24243,3789,7016,0.5400513112884835,24195,21
PL,24244,3780,7039,0.5370080977411564,24195,21
PL,24245,4082,7188,0.5678909293266555,24195,21
PL,24246,4904,9410,0.5211477151965994,24195,21
PL,24247,3771,6938,0.5435283943499568,24195,21
PL,24248,3898,7393,0.5272555119707831,24195,21
PL,24249,4903,9408,0.5211522108843537,24195,21
PL,24250,3553,6958,0.5106352400114975,24195,21
PL,24251,4359,7841,0.5559239892870808,24195,21
PT,24183,0,38,0.0,24195,22
PT,24185,6,55,0.10909090909090909,24195,22
PT,24186,35,75,0.4666666666666667,24195,22
PT,24187,5,24,0.20833333333333334,24195,22
PT,24188,29,59,0.4915254237288136,24195,22
PT,24189,50,85,0.5882352941176471,24195,22
PT,24190,0,26,0.0,24195,22
PT,24191,89,257,0.3463035019455253,24195,22
PT,24193,1,60,0.016666666666666666,24195,22
PT,24194,56,86,0.6511627906976745,24195,22
PT,24195,5,22,0.22727272727272727,24195,22
PT,24196,59,102,0.5784313725490197,24195,22
PT,24197,28,123,0.22764227642276422,24195,22
PT,24198,13,32,0.40625,24195,22
PT,24199,4,24,0.16666666666666666,24195,22
PT,24200,6,44,0.13636363636363635,24195,22
PT,24201,0,35,0.0,24195,22
PT,24202,0,47,0.0,24195,22
PT,24203,1,71,0.014084507042253521,24195,22
PT,24204,49,213,0.2300469483568075,24195,22
PT,24205,18,157,0.11464968152866242,24195,22
PT,24206,11,126,0.0873015873015873,24195,22
PT,24207,8,49,0.16326530612244897,24195,22
PT,24209,22,107,0.205607476635514,24195,22
PT,24210,7,83,0.08433734939759036,24195,22
PT,24211,0,24,0.0,24195,22
PT,24212,26,133,0.19548872180451127,24195,22
PT,24213,14,79,0.17721518987341772,24195,22
PT,24214,12,54,0.2222222222222222,24195,22
PT,24215,8,54,0.14814814814814814,24195,22
PT,24216,22,154,0.14285714285714285,24195,22
PT,24217,13,43,0.3023255813953488,24195,22
PT,24218,78,192,0.40625,24195,22
PT,24219,91,248,0.36693548387096775,24195,22
PT,24220,36,144,0.25,24195,22
PT,24221,29,122,0.23770491803278687,24195,22
PT,24222,32,155,0.2064516129032258,24195,22
PT,24223,43,152,0.28289473684210525,24195,22
PT,24224,30,136,0.22058823529411764,24195,22
PT,24225,34,183,0.18579234972677597,24195,22
PT,24226,28,174,0.16091954022988506,24195,22
PT,24227,62,175,0.35428571428571426,24195,22
PT,24228,45,192,0.234375,24195,22
PT,24229,207,388,0.5335051546391752,24195,22
PT,24230,326,478,0.6820083682008368,24195,22
PT,24231,330,426,0.7746478873239436,24195,22
PT,24232,329,466,0.7060085836909872,24195,22
PT,24233,254,343,0.7405247813411079,24195,22
PT,24234,103,284,0.3626760563380282,24195,22
PT,24235,56,160,0.35,24195,22
PT,24236,50,220,0.22727272727272727,24195,22
PT,24237,8,20,0.4,24195,22
PT,24238,47,180,0.2611111111111111,24195,22
PT,24240,72,237,0.3037974683544304,24195,22
PT,24241,82,204,0.4019607843137255,24195,22
PT,24242,94,183,0.5136612021857924,24195,22
PT,24243,79,191,0.41361256544502617,24195,22
PT,24244,105,204,0.5147058823529411,24195,22
PT,24245,131,283,0.4628975265017668,24195,22
PT,24246,54,142,0.38028169014084506,24195,22
PT,24247,33,113,0.2920353982300885,24195,22
PT,24248,58,249,0.23293172690763053,24195,22
PT,24249,35,159,0.22012578616352202,24195,22
PT,24250,63,186,0.3387096774193548,24195,22
PT,24251,75,239,0.3138075313807531,24195,22
SE,24183,9,199,0.04522613065326633,24195,23
SE,24184,12,183,0.06557377049180328,24195,23
SE,24185,28,250,0.112,24195,23
SE,24186,8,181,0.04419889502762431,24195,23
SE,24187,23,243,0.09465020576131687,24195,23
SE,24188,18,324,0.05555555555555555,24195,23
SE,24189,11,289,0.03806228373702422,24195,23
SE,24190,4,91,0.04395604395604396,24195,23
SE,24191,23,441,0.05215419501133787,24195,23
SE,24192,10,198,0.050505050505050504,24195,23
SE,24193,12,294,0.04081632653061224,24195,23
SE,24194,20,301,0.0664451827242525,24195,23
SE,24195,13,202,0.06435643564356436,24195,23
SE,24196,13,283,0.045936395759717315,24195,23
SE,24197,20,262,0.07633587786259542,24195,23
SE,24198,18,282,0.06382978723404255,24195,23
SE,24199,25,228,0.10964912280701754,24195,23
SE,24200,11,292,0.03767123287671233,24195,23
SE,24201,15,197,0.07614213197969544,24195,23
SE,24202,10,285,0.03508771929824561,24195,23
SE,24203,15,284,0.0528169014084507,24195,23
SE,24204,20,203,0.09852216748768473,24195,23
SE,24205,34,311,0.10932475884244373,24195,23
SE,24206,31,267,0.11610486891385768,24195,23
SE,24207,28,257,0.10894941634241245,24195,23
SE,24208,16,58,0.27586206896551724,24195,23
SE,24209,44,327,0.1345565749235474,24195,23
SE,24210,10,366,0.0273224043715847,24195,23
SE,24211,26,65,0.4,24195,23
SE,24212,60,376,0.1595744680851064,24195,23
SE,24213,36,185,0.1945945945945946,24195,23
SE,24214,31,322,0.09627329192546584,24195,23
SE,24215,21,304,0.06907894736842106,24195,23
SE,24216,86,332,0.25903614457831325,24195,23
SE,24217,31,222,0.13963963963963963,24195,23
SE,24218,65,446,0.14573991031390135,24195,23
SE,24219,88,558,0.15770609318996415,24195,23
SE,24220,26,370,0.07027027027027027,24195,23
SE,24221,58,486,0.11934156378600823,24195,23
SE,24222,56,321,0.17445482866043613,24195,23
SE,24223,41,438,0.09360730593607305,24195,23
SE,24224,37,328,0.11280487804878049,24195,23
SE,24225,54,575,0.09391304347826086,24195,23
SE,24226,36,451,0.07982261640798226,24195,23
SE,24227,107,559,0.19141323792486584,24195,23
SE,24228,39,391,0.09974424552429667,24195,23
SE,24229,37,675,0.054814814814814816,24195,23
SE,24230,29,971,0.029866117404737384,24195,23
SE,24231,78,635,0.12283464566929134,24195,23
SE,24232,66,453,0.1456953642384106,24195,23
SE,24233,45,560,0.08035714285714286,24195,23
SE,24234,24,526,0.045627376425855515,24195,23
SE,24235,31,611,0.05073649754500818,24195,23
SE,24236,28,476,0.058823529411764705,24195,23
SE,24237,4,58,0.06896551724137931,24195,23
SE,24238,46,406,0.11330049261083744,24195,23
SE,24240,75,658,0.11398176291793313,24195,23
SE,24241,41,359,0.11420612813370473,24195,23
SE,24242,75,446,0.1681614349775785,24195,23
SE,24243,33,578,0.05709342560553633,24195,23
SE,24244,49,398,0.12311557788944724,24195,23
SE,24245,36,515,0.06990291262135923,24195,23
SE,24246,77,315,0.24444444444444444,24195,23
SE,24247,30,318,0.09433962264150944,24195,23
SE,24248,80,643,0.12441679626749612,24195,23
SE,24249,48,248,0.1935483870967742,24195,23
SE,24250,41,313,0.13099041533546327,24195,23
SE,24251,32,478,0.06694560669456066,24195,23
SI,24183,33,79,0.4177215189873418,24221,24
SI,24184,35,127,0.2755905511811024,24221,24
SI,24185,39,135,0.28888888888888886,24221,24
SI,24186,36,96,0.375,24221,24
SI,24187,79,290,0.27241379310344827,24221,24
SI,24188,60,220,0.2727272727272727,24221,24
SI,24189,25,73,0.3424657534246575,24221,24
SI,24190,12,36,0.3333333333333333,24221,24
SI,24191,69,184,0.375,24221,24
SI,24192,123,262,0.46946564885496184,24221,24
SI,24193,37,134,0.27611940298507465,24221,24
SI,24194,14,133,0.10526315789473684,24221,24
SI,24204,121,286,0.4230769230769231,24221,24
SI,24205,160,380,0.42105263157894735,24221,24
SI,24206,295,492,0.5995934959349594,24221,24
SI,24207,1289,2032,0.6343503937007874,24221,24
SI,24209,59,209,0.2822966507177033,24221,24
SI,24210,518,789,0.6565272496831432,24221,24
SI,24212,97,189,0.5132275132275133,24221,24
SI,24213,995,1421,0.7002111189303307,24221,24
SI,24214,79,113,0.6991150442477876,24221,24
SI,24215,185,524,0.3530534351145038,24221,24
SI,24216,746,1127,0.6619343389529725,24221,24
SI,24217,145,317,0.45741324921135645,24221,24
SI,24218,30,129,0.23255813953488372,24221,24
SI,24219,683,950,0.7189473684210527,24221,24
SI,24220,121,252,0.4801587301587302,24221,24
SI,24221,158,303,0.5214521452145214,24221,24
SI,24222,1016,1449,0.7011732229123534,24221,24
SI,24223,397,621,0.6392914653784219,24221,24
SI,24224,174,494,0.3522267206477733,24221,24
SI,24225,1069,1416,0.7549435028248588,24221,24
SI,24226,183,332,0.5512048192771084,24221,24
SI,24227,145,290,0.5,24221,24
SI,24228,1197,1597,0.7495303694427051,24221,24
SI,24229,341,536,0.6361940298507462,24221,24
SI,24230,196,281,0.697508896797153,24221,24
SI,24231,1142,1472,0.7758152173913043,24221,24
SI,24232,202,283,0.7137809187279152,24221,24
SI,24233,122,212,0.5754716981132075,24221,24
SI,24234,1166,1625,0.7175384615384616,24221,24
SI,24235,176,326,0.5398773006134969,24221,24
SI,24236,202,393,0.5139949109414759,24221,24
SI,24237,135,138,0.9782608695652174,24221,24
SI,24238,128,234,0.5470085470085471,24221,24
SI,24239,22,29,0.7586206896551724,24221,24
SI,24240,1206,1532,0.7872062663185379,24221,24
SI,24241,291,474,0.6139240506329114,24221,24
SI,24242,83,177,0.4689265536723164,24221,24
SI,24243,1150,1432,0.803072625698324,24221,24
SI,24244,209,304,0.6875,24221,24
SI,24245,324,1033,0.31364956437560504,24221,24
SI,24246,1117,1566,0.7132822477650064,24221,24
SI,24247,337,465,0.7247311827956989,24221,24
SI,24248,203,367,0.553133514986376,24221,24
SI,24249,1017,1359,0.7483443708609272,24221,24
SI,24250,347,508,0.6830708661417323,24221,24
SI,24251,129,205,0.6292682926829268,24221,24
SK,24182,0,21,0.0,24195,25
SK,24183,130,286,0.45454545454545453,24195,25
SK,24184,48,182,0.26373626373626374,24195,25
SK,24185,38,126,0.30158730158730157,24195,25
SK,24186,15,70,0.21428571428571427,24195,25
SK,24187,34,142,0.23943661971830985,24195,25
SK,24188,27,110,0.24545454545454545,24195,25
SK,24189,28,104,0.2692307692307692,24195,25
SK,24191,26,89,0.29213483146067415,24195,25
