country,ym,sb,n,sb_rate,cohort,id
HU,24188,32,154,0.2077922077922078,24189,13
HU,24189,40,140,0.2857142857142857,24189,13
HU,24191,34,152,0.2236842105263158,24189,13
HU,24192,69,376,0.18351063829787234,24189,13
HU,24193,61,215,0.2837209302325581,24189,13
HU,24194,25,164,0.1524390243902439,24189,13
HU,24195,22,111,0.1981981981981982,24189,13
HU,24204,35,260,0.1346153846153846,24189,13
HU,24205,54,195,0.27692307692307694,24189,13
HU,24206,30,150,0.2,24189,13
HU,24207,16,73,0.2191780821917808,24189,13
HU,24208,12,25,0.48,24189,13
HU,24209,24,144,0.16666666666666666,24189,13
HU,24210,31,166,0.18674698795180722,24189,13
HU,24212,9,96,0.09375,24189,13
HU,24213,72,286,0.2517482517482518,24189,13
HU,24214,11,65,0.16923076923076924,24189,13
HU,24215,30,158,0.189873417721519,24189,13
HU,24216,89,339,0.26253687315634217,24189,13
HU,24217,57,127,0.44881889763779526,24189,13
HU,24218,100,177,0.5649717514124294,24189,13
HU,24219,67,559,0.11985688729874776,24189,13
HU,24220,34,312,0.10897435897435898,24189,13
HU,24221,54,165,0.32727272727272727,24189,13
HU,24222,52,187,0.27807486631016043,24189,13
HU,24223,20,271,0.07380073800738007,24189,13
HU,24224,43,191,0.225130890052356,24189,13
HU,24225,84,269,0.31226765799256506,24189,13
HU,24226,49,227,0.21585903083700442,24189,13
HU,24227,37,236,0.15677966101694915,24189,13
HU,24228,99,309,0.32038834951456313,24189,13
HU,24229,97,213,0.45539906103286387,24189,13
HU,24230,33,99,0.3333333333333333,24189,13
HU,24231,92,303,0.30363036303630364,24189,13
HU,24232,74,187,0.39572192513368987,24189,13
HU,24233,55,161,0.3416149068322981,24189,13
HU,24234,168,474,0.35443037974683544,24189,13
HU,24235,42,164,0.25609756097560976,24189,13
HU,24236,26,140,0.18571428571428572,24189,13
HU,24238,46,191,0.24083769633507854,24189,13
HU,24240,141,434,0.3248847926267281,24189,13
HU,24241,73,194,0.37628865979381443,24189,13
HU,24242,72,241,0.2987551867219917,24189,13
HU,24243,165,359,0.4596100278551532,24189,13
HU,24244,79,182,0.4340659340659341,24189,13
HU,24245,28,168,0.16666666666666666,24189,13
HU,24246,196,446,0.43946188340807174,24189,13
HU,24247,56,175,0.32,24189,13
HU,24248,58,229,0.25327510917030566,24189,13
HU,24249,115,329,0.3495440729483283,24189,13
HU,24250,29,222,0.13063063063063063,24189,13
HU,24251,110,328,0.3353658536585366,24189,13
IE,24183,0,59,0.0,24195,14
IE,24184,1,20,0.05,24195,14
IE,24185,1,34,0.029411764705882353,24195,14
IE,24186,1,56,0.017857142857142856,24195,14
IE,24188,1,39,0.02564102564102564,24195,14
IE,24191,1,28,0.03571428571428571,24195,14
IE,24192,3,57,0.05263157894736842,24195,14
IE,24193,2,88,0.022727272727272728,24195,14
IE,24194,27,94,0.2872340425531915,24195,14
IE,24204,2,43,0.046511627906976744,24195,14
IE,24205,0,35,0.0,24195,14
IE,24206,9,23,0.391304347826087,24195,14
IE,24207,1,33,0.030303030303030304,24195,14
IE,24209,2,65,0.03076923076923077,24195,14
IE,24210,2,50,0.04,24195,14
IE,24212,7,37,0.1891891891891892,24195,14
IE,24213,2,32,0.0625,24195,14
IE,24214,3,92,0.03260869565217391,24195,14
IE,24215,2,42,0.047619047619047616,24195,14
IE,24216,2,50,0.04,24195,14
IE,24217,3,24,0.125,24195,14
IE,24218,2,180,0.011111111111111112,24195,14
IE,24219,2,31,0.06451612903225806,24195,14
IE,24220,6,74,0.08108108108108109,24195,14
IE,24222,4,53,0.07547169811320754,24195,14
IE,24223,1,34,0.029411764705882353,24195,14
IE,24224,1,24,0.041666666666666664,24195,14
IE,24225,3,25,0.12,24195,14
IE,24226,13,48,0.2708333333333333,24195,14
IE,24227,0,20,0.0,24195,14
IE,24228,3,46,0.06521739130434782,24195,14
IE,24229,1,44,0.022727272727272728,24195,14
IE,24230,2,41,0.04878048780487805,24195,14
IE,24231,2,148,0.013513513513513514,24195,14
IE,24232,0,68,0.0,24195,14
IE,24233,7,55,0.12727272727272726,24195,14
IE,24234,4,46,0.08695652173913043,24195,14
IE,24236,2,65,0.03076923076923077,24195,14
IE,24238,8,42,0.19047619047619047,24195,14
IE,24240,4,164,0.024390243902439025,24195,14
IE,24241,2,44,0.045454545454545456,24195,14
IE,24242,1,21,0.047619047619047616,24195,14
IE,24243,4,129,0.031007751937984496,24195,14
IE,24245,8,107,0.07476635514018691,24195,14
IE,24246,6,46,0.13043478260869565,24195,14
IE,24247,3,24,0.125,24195,14
IE,24248,1,163,0.006134969325153374,24195,14
IE,24249,3,154,0.01948051948051948,24195,14
IE,24250,25,69,0.36231884057971014,24195,14
IE,24251,98,257,0.38132295719844356,24195,14
IT,24183,86,276,0.3115942028985507,24195,15
IT,24184,50,241,0.2074688796680498,24195,15
IT,24185,58,331,0.17522658610271905,24195,15
IT,24186,79,368,0.21467391304347827,24195,15
IT,24187,35,286,0.12237762237762238,24195,15
IT,24188,94,311,0.3022508038585209,24195,15
IT,24189,71,313,0.2268370607028754,24195,15
IT,24190,6,34,0.17647058823529413,24195,15
IT,24191,72,303,0.2376237623762376,24195,15
IT,24192,57,227,0.2511013215859031,24195,15
IT,24193,39,227,0.17180616740088106,24195,15
IT,24194,32,231,0.13852813852813853,24195,15
IT,24195,75,331,0.22658610271903323,24195,15
IT,24196,168,405,0.4148148148148148,24195,15
IT,24197,33,195,0.16923076923076924,24195,15
IT,24198,108,310,0.34838709677419355,24195,15
IT,24199,51,204,0.25,24195,15
IT,24200,38,174,0.21839080459770116,24195,15
IT,24201,24,146,0.1643835616438356,24195,15
IT,24202,88,261,0.3371647509578544,24195,15
IT,24203,39,140,0.2785714285714286,24195,15
IT,24204,89,285,0.312280701754386,24195,15
IT,24205,64,290,0.2206896551724138,24195,15
IT,24206,101,360,0.28055555555555556,24195,15
IT,24207,46,206,0.22330097087378642,24195,15
IT,24208,20,66,0.30303030303030304,24195,15
IT,24209,59,216,0.27314814814814814,24195,15
IT,24210,69,296,0.23310810810810811,24195,15
IT,24211,7,46,0.15217391304347827,24195,15
IT,24212,63,277,0.22743682310469315,24195,15
IT,24213,78,355,0.21971830985915494,24195,15
IT,24214,58,202,0.2871287128712871,24195,15
IT,24215,123,329,0.3738601823708207,24195,15
IT,24216,100,357,0.2801120448179272,24195,15
IT,24217,115,416,0.2764423076923077,24195,15
IT,24218,239,532,0.4492481203007519,24195,15
IT,24219,96,278,0.34532374100719426,24195,15
IT,24220,75,300,0.25,24195,15
IT,24221,76,309,0.2459546925566343,24195,15
IT,24222,86,395,0.21772151898734177,24195,15
IT,24223,130,307,0.4234527687296417,24195,15
IT,24224,117,357,0.3277310924369748,24195,15
IT,24225,119,536,0.22201492537313433,24195,15
IT,24226,107,299,0.35785953177257523,24195,15
IT,24227,132,308,0.42857142857142855,24195,15
IT,24228,215,601,0.3577371048252912,24195,15
IT,24229,165,393,0.4198473282442748,24195,15
IT,24230,89,396,0.22474747474747475,24195,15
IT,24231,109,338,0.3224852071005917,24195,15
IT,24232,74,304,0.24342105263157895,24195,15
IT,24233,154,457,0.33698030634573306,24195,15
IT,24234,124,404,0.3069306930693069,24195,15
IT,24235,111,339,0.3274336283185841,24195,15
IT,24236,110,466,0.23605150214592274,24195,15
IT,24238,122,282,0.4326241134751773,24195,15
IT,24240,157,489,0.3210633946830266,24195,15
IT,24241,108,385,0.2805194805194805,24195,15
IT,24242,82,268,0.30597014925373134,24195,15
IT,24243,148,378,0.3915343915343915,24195,15
IT,24244,105,314,0.3343949044585987,24195,15
IT,24245,91,399,0.22807017543859648,24195,15
IT,24246,174,653,0.2664624808575804,24195,15
IT,24247,74,262,0.2824427480916031,24195,15
IT,24248,74,482,0.15352697095435686,24195,15
IT,24249,103,437,0.23569794050343248,24195,15
IT,24250,201,656,0.30640243902439024,24195,15
IT,24251,138,454,0.3039647577092511,24195,15
LT,24183,5,42,0.11904761904761904,24195,16
LT,24184,14,54,0.25925925925925924,24195,16
LT,24185,36,61,0.5901639344262295,24195,16
LT,24186,17,76,0.2236842105263158,24195,16
LT,24187,9,48,0.1875,24195,16
LT,24188,9,44,0.20454545454545456,24195,16
LT,24189,9,48,0.1875,24195,16
LT,24190,5,22,0.22727272727272727,24195,16
LT,24191,7,34,0.20588235294117646,24195,16
LT,24192,33,77,0.42857142857142855,24195,16
LT,24193,14,80,0.175,24195,16
LT,24194,7,71,0.09859154929577464,24195,16
LT,24195,4,36,0.1111111111111111,24195,16
LT,24196,22,44,0.5,24195,16
LT,24197,7,45,0.15555555555555556,24195,16
LT,24198,15,80,0.1875,24195,16
LT,24199,19,82,0.23170731707317074,24195,16
LT,24200,11,72,0.1527777777777778,24195,16
LT,24201,12,45,0.26666666666666666,24195,16
LT,24202,9,52,0.17307692307692307,24195,16
LT,24203,17,74,0.22972972972972974,24195,16
LT,24204,39,151,0.2582781456953642,24195,16
LT,24205,6,59,0.1016949152542373,24195,16
LT,24206,22,56,0.39285714285714285,24195,16
LT,24207,6,22,0.2727272727272727,24195,16
LT,24209,8,47,0.1702127659574468,24195,16
LT,24210,13,34,0.38235294117647056,24195,16
LT,24212,1,23,0.043478260869565216,24195,16
LT,24213,8,66,0.12121212121212122,24195,16
LT,24214,16,75,0.21333333333333335,24195,16
LT,24215,8,176,0.045454545454545456,24195,16
LT,24216,44,199,0.22110552763819097,24195,16
LT,24217,20,82,0.24390243902439024,24195,16
LT,24218,18,93,0.1935483870967742,24195,16
LT,24219,13,30,0.43333333333333335,24195,16
LT,24220,21,117,0.1794871794871795,24195,16
LT,24221,16,134,0.11940298507462686,24195,16
LT,24222,6,85,0.07058823529411765,24195,16
LT,24223,25,111,0.22522522522522523,24195,16
LT,24224,21,137,0.15328467153284672,24195,16
LT,24225,24,86,0.27906976744186046,24195,16
LT,24226,19,105,0.18095238095238095,24195,16
LT,24227,21,87,0.2413793103448276,24195,16
LT,24228,20,152,0.13157894736842105,24195,16
LT,24229,17,120,0.14166666666666666,24195,16
LT,24230,32,187,0.1711229946524064,24195,16
LT,24231,35,196,0.17857142857142858,24195,16
LT,24232,59,208,0.28365384615384615,24195,16
LT,24233,39,139,0.2805755395683453,24195,16
LT,24234,31,108,0.28703703703703703,24195,16
LT,24235,55,146,0.3767123287671233,24195,16
LT,24236,32,133,0.24060150375939848,24195,16
LT,24238,41,108,0.37962962962962965,24195,16
LT,24240,51,401,0.12718204488778054,24195,16
LT,24241,97,408,0.23774509803921567,24195,16
LT,24242,36,232,0.15517241379310345,24195,16
LT,24243,35,145,0.2413793103448276,24195,16
LT,24244,43,186,0.23118279569892472,24195,16
LT,24245,63,195,0.3230769230769231,24195,16
LT,24246,31,138,0.2246376811594203,24195,16
LT,24247,31,184,0.16847826086956522,24195,16
LT,24248,25,160,0.15625,24195,16
LT,24249,26,90,0.28888888888888886,24195,16
LT,24250,18,92,0.1956521739130435,24195,16
LT,24251,9,107,0.08411214953271028,24195,16
LU,24183,24,90,0.26666666666666666,24219,17
LU,24184,25,58,0.43103448275862066,24219,17
LU,24185,0,36,0.0,24219,17
LU,24186,0,42,0.0,24219,17
LU,24189,1,86,0.011627906976744186,24219,17
LU,24191,74,428,0.17289719626168223,24219,17
LU,24193,3,55,0.05454545454545454,24219,17
LU,24194,2,103,0.019417475728155338,24219,17
LU,24195,24,66,0.36363636363636365,24219,17
LU,24197,3,71,0.04225352112676056,24219,17
LU,24200,1,35,0.02857142857142857,24219,17
LU,24201,24,103,0.23300970873786409,24219,17
LU,24203,25,38,0.6578947368421053,24219,17
LU,24205,25,30,0.8333333333333334,24219,17
LU,24207,1,35,0.02857142857142857,24219,17
LU,24211,1,25,0.04,24219,17
LU,24213,3,28,0.10714285714285714,24219,17
LU,24214,1,88,0.011363636363636364,24219,17
LU,24216,4,368,0.010869565217391304,24219,17
LU,24217,4,69,0.057971014492753624,24219,17
LU,24218,3,20,0.15,24219,17
LU,24220,1,47,0.02127659574468085,24219,17
LU,24221,24,52,0.46153846153846156,24219,17
LU,24223,1,56,0.017857142857142856,24219,17
LU,24226,1,162,0.006172839506172839,24219,17
LU,24227,7,126,0.05555555555555555,24219,17
LU,24228,7,72,0.09722222222222222,24219,17
LU,24229,26,68,0.38235294117647056,24219,17
LU,24230,5,51,0.09803921568627451,24219,17
LU,24231,8,41,0.1951219512195122,24219,17
LU,24232,6,126,0.047619047619047616,24219,17
LU,24233,1,43,0.023255813953488372,24219,17
LU,24234,29,77,0.37662337662337664,24219,17
LU,24235,25,58,0.43103448275862066,24219,17
LU,24236,24,32,0.75,24219,17
LU,24240,32,90,0.35555555555555557,24219,17
LU,24242,26,45,0.5777777777777777,24219,17
LU,24243,54,91,0.5934065934065934,24219,17
LU,24244,3,31,0.0967741935483871,24219,17
LU,24246,7,23,0.30434782608695654,24219,17
LU,24247,26,93,0.27956989247311825,24219,17
LU,24248,5,70,0.07142857142857142,24219,17
LU,24249,3,28,0.10714285714285714,24219,17
LU,24250,31,85,0.36470588235294116,24219,17
LU,24251,29,108,0.26851851851851855,24219,17
LV,24182,1,32,0.03125,24196,18
LV,24183,53,405,0.1308641975308642,24196,18
LV,24184,14,165,0.08484848484848485,24196,18
LV,24185,11,225,0.04888888888888889,24196,18
LV,24186,23,549,0.04189435336976321,24196,18
LV,24187,47,314,0.14968152866242038,24196,18
LV,24188,62,295,0.21016949152542372,24196,18
LV,24189,23,258,0.08914728682170543,24196,18
LV,24190,1,99,0.010101010101010102,24196,18
LV,24191,16,147,0.10884353741496598,24196,18
LV,24192,12,255,0.047058823529411764,24196,18
LV,24193,16,242,0.06611570247933884,24196,18
LV,24194,10,119,0.08403361344537816,24196,18
LV,24195,3,54,0.05555555555555555,24196,18
LV,24196,24,285,0.08421052631578947,24196,18
LV,24197,34,689,0.04934687953555878,24196,18
LV,24198,51,307,0.16612377850162866,24196,18
LV,24199,23,295,0.07796610169491526,24196,18
LV,24200,12,166,0.07228915662650602,24196,18
LV,24201,11,155,0.07096774193548387,24196,18
LV,24202,30,254,0.11811023622047244,24196,18
LV,24203,50,329,0.1519756838905775,24196,18
