notice_id,ocid,contract_id,country,country_name,year,dispatch_date,award_date,tender_date,month,quarter,time_to_award_days,value_eur,value_usd,estimated_value_eur,value_local,currency_local,procedure_type,procurement_method,procurement_method_details,contract_type,is_framework,is_dps,buyer_id,buyer_name,buyer_address,buyer_city,buyer_postal_code,buyer_type,main_activity,supplier_id,supplier_name,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_is_sme,n_bidders,n_bidders_sme,n_bidders_other_eu,n_bidders_non_eu,n_bidders_electronic,single_bidder,competitive,cpv_code,cpv_main,cpv_division,cpv_group,cpv_additional,nuts_code,gpa_covered,lot_number,lots_total,contract_number,contract_title,award_id,award_criteria,price_weight,info_non_award,awarded_to_group,flag_cancelled,flag_correction,flag_missing_value,flag_missing_dates,data_source
,ocds-ted-eu-1721138,-25,PL,Poland,2018,2018-10-26 00:00:00,None,2018-10-26 00:00:00,10,4,None,,,,,EUR,Open,open,OPE,Supplies,False,False,None,Regionalny Szpital Specjalistyczny im. dr. Władysława Biegańskiego,ul. L. Rydygiera 15/17,Grudziądz,86-300,Utilities,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33652100,PL616,False,25,40.0,,,,Lowest price,,,False,False,True,True,True,EU_TED
201940147,ocds-ted-eu-201940147,201940147-16,FR,France,2018,2019-01-23 00:00:00,NaT,2019-01-23 00:00:00,1,1,nan,63573.1,75016.25799999999,,63573.1,EUR,Open,open,OPE,Works,False,False,nan,SPR Pays de la Loire,7 rue du Général de Bollardière; CS 80221,Nantes,44202,Body governed by public law,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,45214800,45214,45,452,45431100---45431200,FRG02,False,16,1.0,nan,nan,nan,Most economically advantageous,40.0,nan,False,False,False,False,True,EU_TED
2021527365,ocds-ted-eu-2021527365,2021527365-67,RO,Romania,2021,2021-10-13 00:00:00,NaT,2021-10-13 00:00:00,10,4,nan,20923970.33,24690284.989399996,,20923970.33,EUR,Open,open,OPE,Supplies,False,False,29067408,Institutul Regional de Oncologie Iasi,"Strada: Berthelot, g-ral, nr. 2-4",Iasi,700483,Public undertaking,Health,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,33652000,33652,33,336,33181510,RO213,False,67,61.0,nan,nan,13535434.0,Lowest price,,PROCUREMENT_UNSUCCESSFUL,False,False,False,False,True,EU_TED
2019282276,ocds-ted-eu-2019282276,2019282276-3,PL,Poland,2018,2019-06-14 00:00:00,NaT,2019-06-14 00:00:00,6,2,nan,40320.18,47577.812399999995,,40320.18,EUR,Open,open,OPE,Supplies,False,False,nan,Wojskowe Centrum Krwiodawstwa i Krwiolecznictwa Samodzielny Publiczny Zakład Opieki Zdrowotnej,ul. Koszykowa 78,Warszawa,00-671,Utilities,Health,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,33141613,33141,33,331,33696500,PL91,False,3,1.0,nan,nan,nan,Lowest price,,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-4900060,-23,CZ,Czechia,2018,2021-09-15 00:00:00,None,2021-09-15 00:00:00,9,3,None,1170046.8,1380655.224,,1170046.8,EUR,Restricted,limited,RES,Services,False,True,01312774,Česká republika - Státní pozemkový úřad,"Husinecká 1024/11a, 130 00 Praha 3-Žižkov",Praha,130 00,Central government,Other,,,,,,,False,,,,,,None,None,77314000.0,77314,77,773,77314000---77341000---77211400,"CZ041,CZ031,CZ032,CZ063,CZ042,CZ010,CZ020",False,23,33.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-351197,-7,CZ,Czechia,2023,2023-04-12 00:00:00,None,2023-04-12 00:00:00,4,2,None,628665.43,678958.6644000001,,628665.43,EUR,Open,open,OPE,Supplies,False,False,27661989,"Krajská nemocnice T. Bati, a. s.",Havlíčkovo nábřeží 600,Zlín,76001,Public undertaking,Health,,,,,,,False,,,,,,None,None,33192120,33192,33,331,33192120,CZ072,True,7,8.0,,,,Lowest price,,,False,False,True,False,True,EU_TED
,ocds-ted-eu-4481091,-3,PT,Portugal,2018,2021-05-18 00:00:00,None,2021-05-18 00:00:00,5,2,None,346197.75,408513.345,,346197.75,EUR,Open,open,OPE,Services,False,False,500122237,Fundação Inatel,"Calçada de Sant'Ana, 180",Lisboa,1169-062,Utilities,Other,,,,,,,False,,,,,,None,None,60140000.0,60140,60,601,60140000,PT,False,3,5.0,,,,Most economically advantageous,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-735594,-nan,DE,Germany,2018,2021-02-16 00:00:00,None,2021-02-16 00:00:00,2,1,None,,,,,EUR,Open,open,OPE,Services,False,False,None,kbo-Kinderzentrum München gemeinnützige GmbH,Heiglhofstraße 65,München,81377,Public undertaking,Health,,,,,,,False,,,,,,None,None,90911200.0,90911,90,909,90911200,DE21H,False,None,1.0,,,,Lowest price,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-558820,-4,DE,Germany,2017,2017-10-12 00:00:00,None,2017-10-12 00:00:00,10,4,None,,,,,EUR,Open,open,OPE,Services,True,False,None,Landesforst Mecklenburg-Vorpommern AöR,Fritz-Reuter-Platz 9,Malchin,17139,Public undertaking,Environment,,,,,,,False,,,,,,None,None,77200000.0,77200,77,772,77200000---77211100---77211200---77211400,"DE80O,DE80O",True,4,8.0,,,,None,,,False,False,False,True,True,EU_TED
200912651,ocds-ted-eu-200912651,200912651-nan,UK,United Kingdom,2009,None,None,None,None,None,None,,,,,EUR,Competitive dialogue,limited,COD,Services,False,False,nan,Sheffield PCT,722 Prince of Wales Road Darnall,Sheffield,S10 1FE,Utilities,Health,nan,One Medicare Limited,The Business Centre Bank Top Farm Blackhill Road,Leeds,LS21 1PY,UK,False,4.0,,,,,False,True,85323000.0,85323,85,853,nan,UKE32,False,nan,0.0,nan,nan,2725320.0,Most economically advantageous,,nan,False,False,False,True,True,EU_TED
,ocds-ted-eu-4420428,-Los 3 - Betriebsschwerpunkte BS-W4 Hattingen und BS-W5 Bochum-Ölbachtal,DE,Germany,2018,2021-05-03 00:00:00,None,2021-05-03 00:00:00,5,2,None,,,,,EUR,Open,open,OPE,Services,False,False,None,"Ruhrverband, Abteilung Zentrale Dienste, Einkauf",Kronprinzenstr. 37,Essen,45128,Public undertaking,Environment,,,,,,,False,,,,,,None,None,90400000.0,90400,90,904,90400000---90470000---90450000,DEA,True,Los 3 - Betriebsschwerpunkte BS-W4 Hattingen und BS-W5 Bochum-Ölbachtal,7.0,,,,Lowest price,,,False,False,False,True,True,EU_TED
2015336211,ocds-ted-eu-2015336211,2015336211-nan,FR,France,2015,None,None,None,None,None,None,,,,,EUR,Open,open,OPE,Services,True,False,17750000600024,Préfecture région d'Île-de-France,5 rue Leblanc,Paris Cedex 15,75911,Central government,General public\services,nan,Evancia SAS;  n° SIREN: 447818600,24 rue du Moulin des Bruyères,Courbevoie,92400,FR,False,35.0,,,,,False,True,85312110,85312,85,853,nan,FR1,False,nan,0.0,28,nan,7034884.0,Most economically advantageous,,nan,False,False,False,True,True,EU_TED
,ocds-ted-eu-1318764,-16,RO,Romania,2019,2019-12-23 00:00:00,None,2019-12-23 00:00:00,12,4,None,1545711.87,1731197.2944000002,,1545711.87,EUR,Open,open,OPE,Supplies,True,False,4541092,Spitalul Clinic de Recuperare Iași,Str. Halipa Pantelimon nr. 14,Iași,700614,Central government,Health,,,,,,,False,,,,,,None,None,33690000,33690,33,336,33661500,RO213,False,16,118.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
202092780,ocds-ted-eu-202092780,202092780-7,SE,Sweden,2020,2020-02-21 00:00:00,NaT,2020-02-21 00:00:00,2,1,nan,238440.41,271822.0674,,238440.41,EUR,Open,open,OPE,Services,False,False,202100-2742,SVERIGES DOMSTOLAR,Kyrkogatan 34,JÖNKÖPING,551 81,Central government,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,35120000,35120,35,351,35120000---79710000---79711000---79713000,SE,True,7,1.0,nan,nan,nan,Lowest price,,nan,False,False,False,False,True,EU_TED
2010387315,ocds-ted-eu-2010387315,2010387315-nan,ES,Spain,2010,None,None,None,None,None,None,3155727.2,4197117.176000001,3222282.8,3155727.2,EUR,Open,open,OPE,Supplies,True,False,nan,Agencia Estatal Consejo Superior de Investigaciones Científicas,C/ Serrano 117,Madrid,28006,Central government,Other,nan,Swets Information Services .V.,Hereweg 347B,Lisse,2160 SZ,NL,False,1.0,,,,,True,False,22212000.0,22212,22,222,nan,nan,True,nan,0.0,nan,nan,3580072.0,Most economically advantageous,,nan,False,False,False,False,True,EU_TED
201813504,ocds-ted-eu-201813504,201813504-39,FR,France,2018,2018-01-10 00:00:00,2017-12-11 00:00:00,2018-01-10 00:00:00,1,1,nan,293288.0,346079.83999999997,,293288.0,EUR,Open,open,OPE,Supplies,False,False,nan,Centre hospitalier de Moulins-Yzeure,10 avenue du général de Gaulle,Moulins,03006,Utilities,Health,nan,Boston Scientific SAS,CS 20205,Saint-Quentin-en-Yvelines Cedex,78961,FR,False,8.0,,,,,False,True,33182000,33182,33,331,33182000---33182200---33182100,FRK11,True,39,41.0,2017 0553,nan,8468562.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-885546,-49,RO,Romania,2023,2023-10-06 00:00:00,None,2023-10-06 00:00:00,10,4,None,3005949.75,3246425.73,,3005949.75,EUR,Open,open,OPE,Supplies,True,False,4394927,SPITALUL JUDETEAN  DE URGENTA SLATINA,"Strada: Crişan, nr. 5, Sector: -, Judet: Olt",Slatina,230013,Utilities,Health,,,,,,,False,,,,,,None,None,33651400,33651,33,336,33690000,RO414,False,49,65.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2017512039,ocds-ted-eu-2017512039,2017512039-132,BG,Bulgaria,2017,2017-12-19 00:00:00,NaT,2017-12-19 00:00:00,12,4,nan,361512.21,408508.7973,,361512.21,EUR,Open,open,OPE,Supplies,False,False,107507217,Многопрофилна болница за активно лечение „Д-р Тота Венкова“ АД,ул. „Д-р Илиев Детския“ № 1,Габрово,5300,Public undertaking,Health,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,33140000.0,33140,33,331,33140000,BG322,False,132,122.0,nan,nan,nan,Lowest price,,nan,False,False,False,False,True,EU_TED
2021257902,ocds-ted-eu-2021257902,2021257902-1,AT,Austria,2018,2021-05-19 00:00:00,NaT,2021-05-19 00:00:00,5,2,nan,,,,,EUR,Innovation partnership,limited,NIC,Services,False,False,nan,Bundesministerium für Justiz,Museumstr. 7,Wien,1070,Central government,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,71314300,71314,71,713,71314300,"AT,AT12",False,1,2.0,nan,nan,nan,Most economically advantageous,0.0,nan,False,False,False,True,True,EU_TED
2017291042,ocds-ted-eu-2017291042,2017291042-nan,PL,Poland,2017,2017-07-24 00:00:00,2017-07-05 00:00:00,2017-07-24 00:00:00,7,3,nan,85414.44,96518.31719999999,100634.25,85414.44,EUR,Open,open,OPE,Supplies,False,False,nan,Wojewódzki Szpital Neuropsychiatryczny im. Oskara Bielawskiego,pl. Paderewskiego 1A,Kościan,64-000,Utilities,Health,nan,Salus International Sp. z o.o.,ul. Pułaskiego 9,Katowice,40-273,PL,False,1.0,,,,0.0,True,False,33600000.0,33600,33,336,nan,nan,False,nan,6.0,nan,Dostawa leków,8147208.0,Lowest price,100.0,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-3318956,-15,RO,Romania,2018,2020-05-28 00:00:00,None,2020-05-28 00:00:00,5,2,None,1513461.34,1785884.3812,,1513461.34,EUR,Open,open,OPE,Supplies,True,False,2844545,Spitalul Județean de Urgență Ploiești,Str. Găgeni nr. 100,Ploiești,100576,Body governed by public law,Other,,,,,,,False,,,,,,None,None,3000000.0,30000,30,300,15870000,RO316,True,15,22.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
,ocds-ted-eu-1388932,-9,HR,Croatia,2018,2018-07-13 00:00:00,None,2018-07-13 00:00:00,7,3,None,379563.78,447885.2604,,379563.78,EUR,Open,open,OPE,Supplies,False,False,48744373701,Požeško-slavonska županija,Županijska 7,Požega,34000,Body governed by public law,General public\services,,,,,,,False,,,,,,None,None,33100000.0,33100,33,331,33112100,HR049,False,9,25.0,,,,Most economically advantageous,80.0,,False,False,False,False,True,EU_TED
,ocds-ted-eu-857021,-nan,FR,France,2018,2022-02-08 00:00:00,None,2022-02-08 00:00:00,2,1,None,,,,,EUR,Open,open,OPE,Works,True,False,40837074000032,soc de la mobilite de aggl toulousaine,"21 boulevard de la Marquette, Bp 10416",Toulouse,31004,EU institution,"Urban railway, tramway, trolleybus or bus services",,,,,,,False,,,,,,None,None,45100000.0,45100,45,451,45111291---45233140,FRJ23,True,None,1.0,,,,Most economically advantageous,70.0,,False,False,True,True,True,EU_TED
2018470790,ocds-ted-eu-2018470790,2018470790-nan,FR,France,2018,2018-10-23 00:00:00,2018-10-09 00:00:00,2018-10-23 00:00:00,10,4,nan,94500.0,111510.0,,94500.0,EUR,Open,open,OPE,Services,False,False,nan,Meeddat,21-23 rue Miollis,Paris Cedex 15,75732,Central government,Environment,41530359300016,CD VIA,2 rue Suchet,Maisons Alfort,94700,FR,True,1.0,1.0,,,1.0,True,False,71300000,71300,71,713,71300000,FR1,True,nan,1.0,182502422375,Suivi du comportement des usagers d'une section de l'A4Y à 5 voies réduites,9038429.0,Most economically advantageous,60.0,nan,False,False,False,False,False,EU_TED
2021438371,ocds-ted-eu-2021438371,2021438371-nan,NL,Netherlands,2021,2021-08-25 00:00:00,2021-06-21 00:00:00,2021-08-25 00:00:00,8,3,nan,3000000.0,3540000.0,,3000000.0,EUR,Open,open,OPE,Services,True,False,nan,Stichting Autoriteit Financiële Markten,Postbus 11723,Amsterdam,1001 GS,Utilities,Economical anf Financial Affairs,nan,Boston Consulting Group---House of Performance---SeederDeBoer,nan,Amsterdam---Utrecht---Amsterdam,nan,NL---NL---NL,False,10.0,,,,,False,True,79410000,79410,79,794,nan,NL1,True,nan,1.0,nan,Raamovereenkomst organisatieadviesdiensten,13359777.0,Most economically advantageous,200.0,nan,True,False,False,False,False,EU_TED
,ocds-ted-eu-5535120,-1,DE,Germany,2018,2022-04-28 00:00:00,None,2022-04-28 00:00:00,4,2,None,350949.58,414120.5044,,350949.58,EUR,Open,open,OPE,Services,False,False,None,Landesamt für Umwelt (LfU),Seeburger Chaussee 2,"Potsdam, OT Groß Glienicke",14476,Regional agency,Environment,,,,,,,False,,,,,,None,None,90700000.0,90700,90,907,90700000,DE404,False,1,7.0,,,,Most economically advantageous,40.0,,False,False,False,False,True,EU_TED
201079515,ocds-ted-eu-201079515,201079515-nan,FR,France,2010,None,None,None,None,None,None,3201.0,4257.33,,3201.0,EUR,Open,open,OPE,Supplies,True,False,nan,Centre hospitalier de Pau,4 boulevard Hauterive,Pau Cedex,64046,Public undertaking,nan,nan,Ypsomed,nan,Paris,75020,FR,False,30.0,,,,,False,True,33141200.0,33141,33,331,nan,FR615,True,nan,7.0,2010/3158,Aiguille pour stylo insuline.,3235277.0,Most economically advantageous,,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-4131685,-9,LT,Lithuania,2018,2020-12-29 00:00:00,None,2020-12-29 00:00:00,12,4,None,,,,,EUR,Open,open,OPE,Supplies,False,False,302583800,Viešoji įstaiga Lietuvos sveikatos mokslų universiteto Kauno ligoninė,Josvainių g. 2,Kaunas,LT-47144,Public undertaking,Health,,,,,,,False,,,,,,None,None,33631600.0,33631,33,336,33631600,LT,True,9,44.0,,,,Lowest price,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-474871,-10,FR,France,2017,2017-09-01 00:00:00,None,2017-09-01 00:00:00,9,3,None,,,,,EUR,Open,open,OPE,Supplies,False,False,None,Centre hospitalier de Niort,"Direction achats, de la logistique et du système d'information, 40 avenue Charles de Gaulle, BP 70600",Niort,79021,Public undertaking,Health,,,,,,,False,,,,,,None,None,33600000.0,33600,33,336,33600000,FR,True,10,23.0,,,,None,,,False,False,False,True,True,EU_TED
2019546727,ocds-ted-eu-2019546727,2019546727-12,RO,Romania,2018,2019-11-15 00:00:00,2019-10-29 00:00:00,2019-11-15 00:00:00,11,4,nan,11810.63,13936.543399999999,40043.33,11810.63,EUR,Open,open,OPE,Supplies,False,False,14810074,Ministerul Apărării Naționale – U.M. 02022 Constanța,Str. Fulgerului nr. 99,Constanța,900371,Central government,Defence,RO14996245,S.C. ANM HOLDERS SRL,"Strada PETROLULUI, Nr. 6B",Lumina,907175,RO,False,13.0,11.0,0.0,0.0,13.0,False,True,3221240,32212,32,322,03221300,RO223,False,12,9.0,A9/3890,Verdeaţa pentru perioada 01.11.2019-30.04.2020,10959389.0,Lowest price,,nan,False,False,False,False,False,EU_TED
2021486457,ocds-ted-eu-2021486457,2021486457-11,SI,Slovenia,2021,2021-09-22 00:00:00,2021-09-01 00:00:00,2021-09-22 00:00:00,9,3,nan,15336.25,18096.774999999998,18000.0,15336.25,EUR,Open,open,OPE,Supplies,True,False,5087970000,VZGOJNO-IZOBRAŽEVALNI ZAVOD OSNOVNA ŠOLA ROGATEC,Ptujska cesta 30,Rogatec,3252,Public undertaking,Education,5048877000---5391814000,"PPS - PTUJSKE PEKARNE IN SLAŠČIČARNE proizvodnja, trgovina, gostinstvo, storitve, d.o.o.---ŽITO prehrambena industrija, d.o.o.",Rogozniška cesta 2---Moskovska ulica 1,Ptuj---Ljubljana,2250---1000,SI---SI,False,2.0,1.0,0.0,0.0,2.0,False,True,15800000,15800,15,158,15810000,SI,False,11,14.0,nan,"Kruh, pekovsko pecivo",13454699.0,Lowest price,,nan,True,False,False,False,False,EU_TED
2023447671,ocds-ted-eu-2023447671,2023447671-13,PL,Poland,2018,2023-07-19 00:00:00,2023-07-12 00:00:00,2023-07-19 00:00:00,7,3,nan,4572.03,5394.9954,,4572.03,EUR,Open,open,OPE,Supplies,False,False,5220002529,Uniwersyteckie Centrum Kliniczne Warszawskiego Uniwersytetu Medycznego,ul. Banacha 1a,Warszawa,02-097,Public undertaking,Health,nan,Farmacol-Logistyka Sp. z o.o.,nan,Katowice,nan,PL,False,2.0,,,,,False,True,33600000,33600,33,336,33600000,PL911,False,13,25.0,13,Część 13 - produkty lecznicze,16361857.0,Lowest price,,nan,False,False,False,False,False,EU_TED
2022574647,ocds-ted-eu-2022574647,2022574647-5,IT,Italy,2022,2022-10-14 00:00:00,2022-02-04 00:00:00,2022-10-14 00:00:00,10,4,nan,190460.0,199983.0,,190460.0,EUR,Open,open,OPE,Supplies,False,False,nan,REGIONE LAZIO,via Rosa Raimondi Garibaldi n.7,Roma,nan,Body governed by public law,Health,nan,Farmac Zabban Spa---Smith & Nephew Srl---Sofar Spa,nan,Calderara di Reno---Agrate Brianza---Trezzano Rosa ,nan,IT---IT---IT,False,5.0,,,,,False,True,33140000,33140,33,331,33140000,ITI4,True,5,51.0,nan,Idrogeli fluidi,15025127.0,Most economically advantageous,30.0,nan,True,False,False,False,False,EU_TED
,ocds-ted-eu-313486,-nan,LV,Latvia,2023,2023-03-31 00:00:00,None,2023-03-31 00:00:00,3,1,None,,,,,EUR,Open,open,OPE,Supplies,False,False,40900039904,Jelgavas valstspilsētas pašvaldība,Lielā iela 11,Jelgava,LV 3001,Utilities,General public\services,,,,,,,False,,,,,,None,None,42000000,42000,42,420,42000000---42662000,LV009,True,None,1.0,,,,Most economically advantageous,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-1333492,-57,GR,Greece,2021,2021-12-24 00:00:00,None,2021-12-24 00:00:00,12,4,None,283936.14,335044.64519999997,,283936.14,EUR,Open,open,OPE,Supplies,False,False,999070198,"ΓΕΝΙΚΟ ΝΟΣΟΚΟΜΕΙΟ ΛΑΣΙΘΙΟΥ-Γ.Ν.-Κ.Υ. ΝΕΑΠΟΛΕΩΣ ""ΔΙΑΛΥΝΑΚΕΙΟ""",ΚΝΩΣΟΥ 2,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,72100,Utilities,Health,,,,,,,False,,,,,,None,None,33696500,33696,33,336,33696500,EL432,True,57,144.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2013256228,ocds-ted-eu-2013256228,2013256228-nan,UK,United Kingdom,2013,None,None,None,None,None,None,,,,,EUR,Restricted,limited,RES,Services,True,False,nan,University of Liverpool,Procurement; Bedford House; Oxford Street,Liverpool,L69 7ZP,Utilities,Education,nan,Sutfliffe,18-20 Harrington Street,Liverpool,L2 9QA,UK,False,,,,,,None,None,71530000.0,71530,71,715,nan,UKD52,False,nan,7.0,nan,Structural Engineering Services (Framework),5844953.0,Most economically advantageous,,nan,False,False,False,True,True,EU_TED
2017368442,ocds-ted-eu-2017368442,2017368442-5,FR,France,2017,2017-09-15 00:00:00,NaT,2017-09-15 00:00:00,9,3,nan,288000.0,325439.99999999994,,288000.0,EUR,Open,open,OPE,Supplies,True,False,21910201900011,Commune de Draveil,3 avenue de Villiers,Draveil,91211,Body governed by public law,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,30200000.0,30200,30,302,30231000---48300000,FR104,True,5,5.0,nan,Écrans,8245224.0,Most economically advantageous,55.0,PROCUREMENT_UNSUCCESSFUL,False,False,False,False,True,EU_TED
2016178206,ocds-ted-eu-2016178206,2016178206-nan,FR,France,2016,None,None,None,None,None,None,320000.0,355200.00000000006,,320000.0,EUR,Open,open,OPE,Supplies,False,False,nan,Eaux de Vienne — Siveer,55 rue de Bonneuil Matours,Poitiers,86000,Public undertaking,Other,nan,SAS DLC Mennesson,rue du Bois de Plantes,Saint-Pierre-des-Corps,37700,FR,False,2.0,,,,,False,True,38421000.0,38421,38,384,38421000,FR,True,nan,0.0,nan,nan,7481180.0,Most economically advantageous,,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-2290268,-38,RO,Romania,2018,2019-06-10 00:00:00,None,2019-06-10 00:00:00,6,2,None,196867.72,232303.90959999998,,196867.72,EUR,Open,open,OPE,Supplies,True,False,4541165,Institutul de Psihiatrie „Socola” Iași,Str. Bucium nr. 36,Iași,700282,Utilities,Health,,,,,,,False,,,,,,None,None,33690000.0,33690,33,336,33690000---33622400,RO213,False,38,120.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2022645738,ocds-ted-eu-2022645738,2022645738-nan,DE,Germany,2022,2022-11-16 00:00:00,2022-11-10 00:00:00,2022-11-16 00:00:00,11,4,nan,1.0,1.05,,1.0,EUR,Open,open,OPE,Services,False,False,nan,Rhein-Main-Verkehrsverbund GmbH---Zweckverband Schienenpersonennahverkehr Rheinland-Pfalz Nord (SPNV-Nord),Alte Bleiche 5---Friedrich-Ebert-Ring 14-20,Hofheim am Taunus---Koblenz,65719---56068,Body governed by public law,Other,nan,VIAS Rail GmbH,Kölner Landstr. 271,Düren,52351,DE,False,99.0,0.0,0.0,0.0,99.0,False,True,60210000,60210,60,602,nan,"DE7,DEB",False,nan,1.0,nan,Vergabe 2026 Rheingau-Express,15192705.0,Lowest price,,nan,False,False,False,False,False,EU_TED
2023529002,ocds-ted-eu-2023529002,2023529002-5,PL,Poland,2023,2023-08-29 00:00:00,NaT,2023-08-29 00:00:00,8,3,nan,,,,,EUR,Open,open,OPE,Supplies,False,False,020493961,Specjalistyczne Cenrtum Medyczne im. św. Jana Pawła II S.A.,ul. Jana Pawła II 2,Polanica-Zdrój,57-320,Public undertaking,Health,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,33140000,33140,33,331,33140000,PL517,False,5,10.0,5,Pakiet nr 05,16535180.0,Lowest price,,PROCUREMENT_DISCONTINUED,False,False,False,True,True,EU_TED
2016343248,ocds-ted-eu-2016343248,2016343248-nan,FR,France,2016,None,None,None,None,None,None,44.0,48.84,,44.0,EUR,Open,open,OPE,Supplies,False,False,nan,Centre hospitalier Centre Bretagne,Site de Noyal-Pontivy; Kério; BP 70023,Pontivy,nan,Utilities,Health,nan,Apotecnia,nan,Aubagne,13676,FR,False,130.0,,,,100.0,False,True,33000000.0,33000,33,330,nan,nan,False,nan,31.0,2015-22,nan,7631115.0,nan,,nan,False,False,False,False,True,EU_TED
,ocds-ted-eu-3790168,-1,HU,Hungary,2018,2020-10-02 00:00:00,None,2020-10-02 00:00:00,10,4,None,478090.86,564147.2148,,478090.86,EUR,Open,open,OPE,Supplies,False,False,EKRSZ_79947602,Tatabánya Megyei Jogú Város Önkormányzata,Fő tér 6.,Tatabánya,2800,Body governed by public law,General public\services,,,,,,,False,,,,,,None,None,9310000.0,93100,93,931,09310000,HU212,False,1,2.0,,,,Lowest price,,,False,False,False,False,True,EU_TED
2014237020,ocds-ted-eu-2014237020,2014237020-nan,FR,France,2014,None,None,None,None,None,None,,,,,EUR,Innovation partnership,limited,NIC,Services,True,False,nan,CCI,Hôtel Consulaire; rue du Nouveau Port,Bastia,20200,Other,Not specified,nan,SA bureau Veritas; SARL AFSIS et SARL Iforms,Division aéronautique et espace; BP 50055 – 31702 Blagnac; Zone Aéroparc de Bastia-20290 Lucciana; 151 impasse des Cyprès – 83260 La Crau),nan,nan,FR,False,3.0,,,,,False,True,80000000.0,80000,80,800,nan,nan,True,nan,5.0,2013.097,"Il s'agit de formations réglementaires; prévues par arrêté du 21 septembre 2013 relatif à "" la formation pour la sureté de l'aviation civile ""; et arrêté du 24 octobre 2012 fixant "" les modalités d'approbation des cours de formation; d'organisation des examens de certification et certaines mesures transitoires de sûreté de l'aviation civile. """,6380883.0,nan,,nan,False,False,False,True,True,EU_TED
201924535,ocds-ted-eu-201924535,201924535-nan,DE,Germany,2019,2019-01-15 00:00:00,NaT,2019-01-15 00:00:00,1,1,nan,,,,,EUR,Open,open,OPE,Services,False,False,nan,Stadt Eggenfelden,Rathausplatz 1,Eggenfelden,84307,Regional agency,General public\services,nan,nan,nan,nan,nan,nan,False,,,,,,None,None,90513900,90513,90,905,90513900,DE22A,False,nan,1.0,nan,nan,10210696.0,Lowest price,,PROCUREMENT_UNSUCCESSFUL,False,False,False,True,True,EU_TED
2019195993,ocds-ted-eu-2019195993,2019195993-21,SI,Slovenia,2019,2019-04-23 00:00:00,2019-03-31 00:00:00,2019-04-23 00:00:00,4,2,nan,1346.27,1507.8224,,1346.27,EUR,Innovation partnership,limited,NIC,Supplies,False,False,5860199000,Javni holding Ljubljana; d.o.o.; družba za izvajanje strokovnih in razvojnih nalog na področju gospodarskih javnih služb,Verovškova ulica 70,Ljubljana,1000,EU institution,Other,6225888000,"G-TRUCK, prodaja rezervnih delov za tovorna vozila, d.o.o.",Koprska ulica 68A,Ljubljana,1000,SI,True,1.0,1.0,0.0,0.0,1.0,True,False,34913000,34913,34,349,34913000,SI,False,21,32.0,nan,Sklop št. 21: SVETLOBNA TELESA IN RELEJI,10446713.0,Lowest price,,nan,False,False,False,False,False,EU_TED
,ocds-ted-eu-1554410,-13 - 839,DE,Germany,2022,2022-11-17 00:00:00,None,2022-11-17 00:00:00,11,4,None,,,,,EUR,Innovation partnership,limited,NIC,Supplies,True,False,None,PBMG eG,Ackermannstraße 34,Hamburg,22087,Utilities,Health,,,,,,,False,,,,,,None,None,33600000,33600,33,336,33600000,DE,False,13 - 839,2238.0,,,,None,,,False,False,False,True,True,EU_TED
,ocds-ted-eu-246042,-4,CZ,Czechia,2018,2019-01-07 00:00:00,None,2019-01-07 00:00:00,1,1,None,8692483.64,10257130.6952,,8692483.64,EUR,Open,open,OPE,Supplies,False,False,00179906,Fakultní nemocnice Hradec Králové,Sokolská 581,Hradec Králové - Nový Hradec Králové,500 05,National agency,Health,,,,,,,False,,,,,,None,None,33652100.0,33652,33,336,33652100,CZ052,True,4,10.0,,,,Lowest price,,,False,False,True,False,True,EU_TED
